AppTimestamp(s),SensorTimestamp(s),PitchX,RollY,YawZ,Quat_2,Quat_3,Quat_4
157.6418,65251.1894,54.521595,-2.329747,17.544739,0.45534581,0.05198102,0.12633935
157.662,65251.2095,54.14241,-2.320103,17.601511,0.45240533,0.05180009,0.12710351
157.6856,65251.2295,53.671329,-2.350593,17.673643,0.44879225,0.05124982,0.12789826
157.7028,65251.2494,53.248333,-2.328138,17.700748,0.44550321,0.0509885,0.1285166
157.7218,65251.2695,52.925419,-2.341447,17.760681,0.44300532,0.05070431,0.12917273
157.7467,65251.2895,52.646748,-2.450313,17.853018,0.44093949,0.04985909,0.12967923
157.7643,65251.3094,52.288258,-2.686577,18.016729,0.43837118,0.04818976,0.13031808
157.7849,65251.3295,51.850788,-2.796294,18.154196,0.43505886,0.04728415,0.13131043
157.8008,65251.3495,51.427647,-2.770921,18.213408,0.43173012,0.04714152,0.1322002
157.822,65251.3694,51.100452,-2.765524,18.262838,0.4291673,0.04693186,0.13286217
157.8408,65251.3895,50.856735,-2.771904,18.300793,0.42726791,0.04669729,0.1333251
157.8612,65251.4095,50.625759,-2.718551,18.370527,0.42538282,0.04706214,0.1342479
157.9139,65251.4305,50.3983,-2.688414,18.522905,0.42351615,0.04755432,0.13572595
157.9247,65251.4705,50.044811,-3.190664,19.040083,0.42115813,0.04504968,0.13819768
157.9414,65251.4905,49.855083,-3.46362,19.27837,0.41992038,0.04352134,0.13921738
157.9613,65251.5105,49.639011,-3.563755,19.397049,0.41831613,0.04286123,0.13996404
157.9805,65251.5304,49.510326,-3.496751,19.445869,0.41721374,0.0433773,0.14070064
158.0041,65251.5505,49.4963,-3.38864,19.513447,0.41694537,0.04444899,0.14163493
158.0206,65251.5705,49.543755,-3.379481,19.616302,0.41726357,0.044964,0.14243266
158.0406,65251.5904,49.604023,-3.586169,19.806831,0.41791606,0.04413006,0.14311759
158.0641,65251.6105,49.612827,-3.895448,20.014029,0.41829315,0.04248092,0.14360134
158.0848,65251.6305,49.559353,-4.028002,20.070204,0.4180229,0.04156916,0.14360531
158.1112,65251.6504,49.50901,-3.919764,20.018482,0.41751456,0.04215138,0.14364107
158.1266,65251.6705,49.523643,-3.771686,19.956804,0.41746578,0.04310672,0.14368506
158.1422,65251.6905,49.587902,-3.795238,19.988014,0.41798332,0.04313217,0.14378595
158.1632,65251.7104,49.684048,-3.964787,20.103878,0.41890046,0.04237415,0.14398591
158.1854,65251.7305,49.768002,-4.062813,20.167641,0.41965243,0.04196825,0.14404869
158.2054,65251.7515,49.777088,-4.004706,20.151718,0.41965574,0.04237761,0.14412881
158.2259,65251.7715,49.734749,-3.843573,20.099043,0.41914371,0.04337988,0.14434545
158.2459,65251.7914,49.683407,-3.799451,20.072433,0.41869926,0.04355035,0.144345
158.2717,65251.8124,49.707077,-3.810444,20.069462,0.4188982,0.04348907,0.14426035
158.2901,65251.8325,49.893143,-3.819133,20.158098,0.42032066,0.04402519,0.14475325
158.3066,65251.8525,50.157307,-3.813978,20.255186,0.42232633,0.04482063,0.14529043
158.3297,65251.8724,50.394836,-3.616692,20.272184,0.42391005,0.04677903,0.14593665
158.3466,65251.8925,50.561871,-3.274608,20.143906,0.42482233,0.04921753,0.14605653
158.3664,65251.9125,50.636105,-2.961038,19.902615,0.4251042,0.05087277,0.14527732
158.3878,65251.9325,50.709347,-2.82547,19.723389,0.42558053,0.05136885,0.14432415
158.407,65251.9524,50.853668,-2.787584,19.603512,0.42670527,0.05142513,0.14341262
158.427,65251.9725,51.123932,-2.585645,19.486979,0.42859933,0.05294511,0.1430387
158.4501,65251.9925,51.301041,-2.272604,19.34428,0.42964697,0.05509152,0.1429607
158.4635,65252.0124,51.386093,-2.006343,19.217026,0.43003535,0.05679952,0.14290522
158.4844,65252.0325,51.492725,-1.907156,19.158787,0.43076622,0.05749717,0.14274432
158.509,65252.0525,51.680546,-1.92566,19.202198,0.43222031,0.05777465,0.14286822
158.5322,65252.0724,51.858158,-1.890334,19.249641,0.43352494,0.05847162,0.14323352
158.5571,65252.0925,51.866627,-2.071336,19.387115,0.43374738,0.0576014,0.14360699
158.5647,65252.1125,51.810024,-2.233447,19.57407,0.43342054,0.05697384,0.14448658
158.5854,65252.1324,51.901497,-2.271336,19.789478,0.4340668,0.05762519,0.14593777
158.6071,65252.1525,52.115879,-2.358644,20.052847,0.43569833,0.05825631,0.14746873
158.6269,65252.1725,52.249615,-2.548373,20.408287,0.43679288,0.05833803,0.14938112
158.6461,65252.1935,52.36721,-2.87582,20.881033,0.43788761,0.05778978,0.15167879
158.6688,65252.2145,52.514549,-3.212983,21.278339,0.43926826,0.05693575,0.15331863
158.6953,65252.2355,52.675522,-3.478695,21.600554,0.44069952,0.0563777,0.15462914
158.7145,65252.2565,52.863518,-3.447915,21.693436,0.44205055,0.05726986,0.15528214
158.7299,65252.2763,53.014359,-3.431321,21.8419,0.44310644,0.05821053,0.15634243
158.7519,65252.2964,53.143772,-3.554577,22.061029,0.4441523,0.05831924,0.15742265
158.7685,65252.3165,53.341515,-3.814628,22.27212,0.44591171,0.05746363,0.15783584
158.79,65252.3365,53.568295,-4.14136,22.433638,0.44800848,0.05596088,0.15756738
158.8199,65252.3564,53.735207,-4.352032,22.555103,0.44950843,0.05509977,0.15749756
158.8295,65252.3765,53.860237,-4.453193,22.657146,0.45054829,0.05493526,0.15774819
158.8531,65252.3965,54.018631,-4.381984,22.634789,0.45166349,0.05565745,0.15768793
158.8713,65252.4175,54.094891,-4.183467,22.46833,0.45205107,0.05664605,0.15711696
158.8914,65252.4374,54.137562,-4.084947,22.243372,0.45235166,0.05658191,0.15574096
158.912,65252.4575,54.167423,-4.152726,22.140688,0.45272052,0.0557069,0.15465704
158.9278,65252.4775,54.176968,-4.230658,22.167675,0.45288503,0.05523312,0.15454552
158.9493,65252.4975,54.207214,-4.178393,22.234501,0.45301154,0.05594643,0.15523149
158.9701,65252.5174,54.233562,-4.002426,22.207033,0.45298639,0.05722617,0.15568979
158.9882,65252.5375,54.24366,-3.875683,22.093065,0.45294824,0.05776096,0.15530924
159.0084,65252.5584,54.262836,-3.91937,22.013403,0.4531928,0.05714299,0.15450792
159.0317,65252.5785,54.329834,-3.985829,21.976175,0.45380929,0.05659584,0.15389186
159.0601,65252.5984,54.364468,-3.967841,21.911079,0.45408031,0.05653136,0.15343019
159.0731,65252.6185,54.305447,-3.868312,21.866558,0.45352083,0.05702094,0.15354398
159.091,65252.6385,54.213867,-3.723778,21.76329,0.45268321,0.05757152,0.15341784
159.1173,65252.6584,54.145096,-3.691067,21.683027,0.45215687,0.05739556,0.15300143
159.132,65252.6785,54.184383,-3.851564,21.770624,0.45262638,0.05657598,0.15299873
159.1502,65252.6984,54.292336,-4.061802,21.888292,0.4536694,0.05560656,0.15295762
159.1701,65252.7184,54.231194,-4.238008,21.978355,0.4533971,0.05451664,0.15301211
159.1904,65252.7385,54.096775,-4.269488,22.016819,0.45240027,0.05420927,0.15332177
159.2213,65252.7585,54.064198,-4.293475,22.027252,0.45217994,0.05401381,0.15334091
159.2358,65252.7795,54.075916,-4.538589,22.099291,0.45256311,0.05244155,0.15291226
159.2518,65252.7994,53.826717,-5.065171,22.219196,0.45131859,0.04846954,0.1520227
159.273,65252.8195,53.436287,-5.343235,22.258142,0.44870391,0.04583585,0.15166096
159.2939,65252.8395,53.155804,-4.870575,21.91894,0.44608206,0.04767537,0.15120666
159.3231,65252.8594,53.047745,-4.26756,21.540157,0.44462535,0.05066478,0.15074997
159.3342,65252.8794,53.003616,-3.852182,21.234335,0.44388083,0.05260526,0.15005116
159.3526,65252.8995,52.941746,-3.802593,21.030479,0.44343588,0.05210124,0.14873393
159.378,65252.9195,52.867157,-3.956152,20.923365,0.44311133,0.0503885,0.14738704
159.3971,65252.9394,52.824642,-4.055325,20.878839,0.44293249,0.0493863,0.1467019
159.4171,65252.9595,52.838467,-4.01283,20.950844,0.44295254,0.05001354,0.14740753
159.4311,65252.9795,52.897526,-3.807834,21.004492,0.44311607,0.05189174,0.1485561
159.451,65252.9994,52.968983,-3.622715,21.005739,0.44342193,0.05343257,0.14921337
159.4734,65253.0195,53.059498,-3.553585,20.991791,0.44403118,0.0540503,0.14928778
159.4931,65253.0395,53.124027,-3.613909,20.935369,0.44462973,0.05346666,0.14855842
159.5112,65253.0594,53.127701,-3.640205,20.870781,0.44472182,0.05301933,0.14795592
159.5322,65253.0795,53.124649,-3.605448,20.855116,0.44466087,0.05322132,0.14797318
159.5584,65253.0995,53.167889,-3.583661,20.933905,0.44492653,0.05376108,0.1486229
159.5758,65253.1203,53.258694,-3.591843,21.006508,0.44559732,0.05412007,0.14906313
159.5946,65253.1404,53.317951,-3.591769,21.007767,0.44604954,0.05421691,0.1490166
159.6132,65253.1605,53.35033,-3.54509,20.953444,0.44626212,0.05441404,0.14874996
159.6382,65253.1805,53.368843,-3.515706,20.881741,0.44639957,0.054389,0.14829575
159.6603,65253.2004,53.394409,-3.57401,20.920767,0.44665194,0.05413216,0.14834429
159.6721,65253.2205,53.43824,-3.63772,21.013958,0.44702536,0.05407346,0.14877012
159.6922,65253.2405,53.47863,-3.613692,21.062092,0.44727975,0.05450822,0.1491949
159.7163,65253.2604,53.484394,-3.475752,21.039131,0.44715497,0.055487,0.14955141
159.7337,65253.2804,53.476795,-3.3249,21.023245,0.44690749,0.05657193,0.15002504
159.7534,65253.3005,53.546318,-3.165594,21.031536,0.44722539,0.05793398,0.15064533
159.7713,65253.3205,53.66967,-3.200462,21.130522,0.44816285,0.05824203,0.15115377
159.7911,65253.3404,53.699615,-3.454089,21.351593,0.44861537,0.05720793,0.15182881
159.8107,65253.3605,53.608624,-3.590944,21.518612,0.44802025,0.05666903,0.15266249
159.8365,65253.3805,53.477081,-3.53062,21.592146,0.44689971,0.05721165,0.15359014
159.8551,65253.4004,53.382664,-3.499001,21.735418,0.44606498,0.05786324,0.15490478
159.8732,65253.4205,53.390705,-3.643828,21.969114,0.44620502,0.05767441,0.15612659
159.8938,65253.4405,53.449436,-3.899625,22.231524,0.44687107,0.05682972,0.15708396
159.9235,65253.4604,53.415543,-4.137987,22.464111,0.44682628,0.05585291,0.15797307
159.9368,65253.4805,53.280632,-4.250778,22.622683,0.445878,0.05538093,0.15889099
159.9528,65253.5015,53.096611,-4.159865,22.721661,0.4443014,0.05615514,0.16019659
159.9731,65253.5215,53.013721,-4.016435,22.792046,0.44343346,0.05738997,0.16137885
159.9957,65253.5414,53.082958,-4.006838,22.944223,0.4438709,0.05816919,0.16251203
160.0155,65253.5615,53.17458,-4.285983,23.250233,0.44481152,0.0573703,0.16368002
160.0366,65253.5815,53.138878,-4.645672,23.566212,0.44489944,0.05577734,0.16474524
160.0585,65253.6025,53.029022,-4.791998,23.78933,0.44416746,0.0553279,0.16601066
160.0743,65253.6225,52.961723,-4.690285,23.93792,0.44343525,0.05656415,0.16761942
160.0963,65253.6424,52.913628,-4.574572,23.993681,0.44287211,0.05758174,0.16854814
160.1151,65253.6625,52.866821,-4.63829,24.064991,0.4425742,0.05728535,0.16890101
160.135,65253.6825,52.834171,-4.772153,24.186556,0.44246322,0.05666985,0.16935308
160.1535,65253.7024,52.767223,-4.865653,24.323242,0.44202533,0.05635972,0.17011662
160.1731,65253.7224,52.696445,-4.882341,24.447647,0.44145101,0.05658316,0.17108741
160.1939,65253.7425,52.641338,-4.848269,24.505264,0.44095248,0.05696619,0.17172363
160.215,65253.7624,52.551254,-4.863212,24.528019,0.44027868,0.05677512,0.17194383
160.2329,65253.7825,52.439034,-4.917377,24.550245,0.43949544,0.05624009,0.17203505
160.255,65253.8025,52.313805,-4.953162,24.583895,0.43857983,0.05586547,0.17230016
160.2741,65253.8235,52.237122,-4.920441,24.599422,0.43793929,0.05603602,0.17263259
160.2983,65253.8434,52.216824,-4.820486,24.578526,0.43764433,0.05668716,0.17287707
160.3169,65253.8644,52.188091,-4.747198,24.604933,0.43730167,0.05729876,0.17339246
160.3401,65253.8845,52.127712,-4.766344,24.736597,0.43680483,0.05754337,0.17439985
160.3729,65253.9045,52.045841,-4.864674,24.906984,0.43624604,0.05728608,0.17542845
160.3789,65253.9244,51.897373,-4.96074,24.959902,0.43523613,0.05647388,0.17564118
160.3982,65253.9465,51.706245,-4.901867,24.843225,0.43374631,0.05613059,0.17518663
160.4179,65253.9664,51.53257,-4.765336,24.726557,0.43226951,0.0564214,0.17500183
160.4377,65253.9864,51.378918,-4.787062,24.775112,0.43110526,0.05615454,0.17546794
160.4608,65254.0074,51.192455,-5.024283,25.032045,0.42992067,0.05494543,0.17677063
160.4831,65254.0275,50.986214,-5.261296,25.288107,0.42859063,0.05368911,0.17809795
160.5081,65254.0474,50.818268,-5.349466,25.358704,0.42741144,0.05295404,0.17851113
160.521,65254.0674,50.510872,-5.271895,25.263077,0.4249832,0.05261515,0.17842165
160.5451,65254.0884,50.123264,-5.117074,25.1129,0.42184046,0.05252771,0.17828035
160.5603,65254.1084,49.844509,-5.004418,25.000668,0.41957626,0.05246653,0.17814203
160.5803,65254.1285,49.627666,-5.007512,24.950211,0.41793701,0.05185337,0.17798442
160.6034,65254.1484,49.370625,-5.195692,24.949268,0.4162513,0.04990819,0.17758331
160.629,65254.1685,48.9827,-5.405542,24.936123,0.41359341,0.0475012,0.17716414
160.6404,65254.1885,48.516754,-5.66417,24.945866,0.41039431,0.0446436,0.1768467
160.661,65254.2085,48.167534,-5.891111,24.991827,0.4080295,0.04237537,0.17680109
160.6837,65254.2284,48.007767,-5.963418,24.976484,0.40691152,0.04145239,0.17661114
160.7008,65254.2494,47.953548,-5.873483,24.845396,0.40640125,0.04158715,0.17596918
160.7206,65254.2695,47.929432,-5.758562,24.672028,0.40610176,0.04182549,0.17504916
160.7431,65254.2895,47.956303,-5.78425,24.459726,0.40642545,0.04092214,0.17326725
160.7631,65254.3094,47.981018,-5.801594,24.228693,0.40672454,0.04001257,0.1713704
160.7802,65254.3295,47.861557,-5.73243,23.986437,0.40577963,0.03947552,0.16985485
160.8006,65254.3495,47.835186,-5.682909,23.601355,0.40563318,0.03845216,0.16704361
160.8233,65254.3694,47.985962,-5.391868,23.245628,0.4065035,0.03974084,0.16512281
160.8543,65254.3895,48.047626,-4.935417,22.922375,0.40644252,0.04227819,0.16414389
160.877,65254.4095,48.04121,-4.716593,22.694431,0.40616515,0.04317369,0.16314022
160.8885,65254.4294,48.043358,-4.945753,22.617762,0.40653482,0.04110928,0.16172442
160.9308,65254.4495,48.136425,-5.140485,22.542923,0.40755862,0.03947645,0.16034938
160.9331,65254.4695,48.232048,-5.147244,22.36898,0.40837106,0.03896739,0.15886231
160.9504,65254.4894,48.277546,-5.158272,22.182381,0.40880293,0.03829269,0.15731321
160.9642,65254.5095,48.36533,-5.187813,22.054895,0.40956813,0.03775377,0.15611757
160.9794,65254.5295,48.575893,-5.266655,22.009577,0.41132653,0.03732741,0.15526119
161.0019,65254.5494,48.788322,-5.341791,21.990143,0.41308391,0.03702596,0.1546164
161.0229,65254.5705,48.898911,-5.378531,21.885092,0.41402519,0.03654469,0.15354568
161.0401,65254.5904,48.952671,-5.363518,21.717838,0.41447535,0.03614713,0.15223512
161.0604,65254.6104,48.994591,-5.454575,21.574463,0.41496557,0.0349853,0.15073995
161.0813,65254.6304,48.989063,-5.68343,21.494249,0.41524607,0.03289482,0.1492891
161.105,65254.6504,48.963657,-5.848888,21.371792,0.41529754,0.03111397,0.14775807
161.137,65254.6704,48.98539,-5.672204,21.111265,0.41531074,0.0315887,0.14633565
161.1549,65254.6904,48.998455,-5.425825,20.912273,0.41515422,0.03281812,0.14565659
161.1655,65254.7104,48.980598,-5.352173,20.82501,0.41494712,0.03305029,0.14525816
161.1877,65254.7304,49.045353,-5.356493,20.784483,0.41546747,0.03297312,0.14485921
161.2031,65254.7504,49.188782,-5.183407,20.639717,0.41640589,0.03403082,0.1442091
161.2271,65254.7714,49.34304,-4.968275,20.408613,0.41740444,0.03511601,0.14302987
161.243,65254.7914,49.392384,-4.945569,20.303312,0.41779172,0.03498666,0.14224021
161.2649,65254.8114,49.341831,-4.994753,20.27302,0.41746902,0.03441294,0.1418734
161.2832,65254.8314,49.317696,-4.939537,20.245344,0.41722146,0.03470695,0.14188148
161.3041,65254.8514,49.3568,-4.93571,20.254725,0.41751781,0.03483159,0.1419307
161.3265,65254.8714,49.374882,-5.082307,20.360718,0.41780815,0.03409877,0.1422081
161.3434,65254.8914,49.370583,-5.244664,20.467045,0.41794521,0.03320937,0.1424523
161.3637,65254.9114,49.400192,-5.226879,20.487448,0.418147,0.03346946,0.14264707
161.3914,65254.9314,49.435322,-5.122852,20.413021,0.41831237,0.03406672,0.1424094
161.4048,65254.9514,49.476326,-5.108175,20.369934,0.41862535,0.03408825,0.14208522
161.4264,65254.9714,49.507332,-5.230656,20.413578,0.41900504,0.03333829,0.14194801
161.4429,65254.9914,49.506149,-5.270387,20.410795,0.41904575,0.03301549,0.14178215
161.4667,65255.0114,49.470848,-5.145441,20.333591,0.41863969,0.03365544,0.14167027
161.4896,65255.0314,49.396545,-4.893783,20.200878,0.41779116,0.03502485,0.14162339
161.5094,65255.0514,49.387432,-4.811809,20.146458,0.41763589,0.035454,0.14150515
161.5305,65255.0714,49.427364,-4.896522,20.165632,0.41804487,0.03492239,0.14130764
161.5442,65255.0914,49.359623,-4.982656,20.211905,0.41761073,0.03431251,0.14142175
161.5635,65255.1114,49.212646,-4.938522,20.179886,0.4164232,0.03431452,0.14147502
161.5867,65255.1324,48.988235,-4.763741,20.051083,0.41450015,0.03487233,0.14131565
161.606,65255.1524,48.77676,-4.612569,19.965189,0.41269222,0.03542555,0.14138784
161.6241,65255.1724,48.499176,-4.663487,19.996664,0.41058028,0.03471648,0.1417129
161.6567,65255.1924,48.071712,-4.87365,19.989357,0.40750355,0.03238534,0.14130937
161.6711,65255.2124,47.610111,-4.908441,19.858219,0.40397125,0.03094197,0.14059043
161.6867,65255.2324,47.048664,-4.96025,19.702536,0.39967319,0.02913367,0.13970777
161.7053,65255.2524,46.456291,-5.306016,19.584555,0.39546502,0.02508968,0.13813363
161.7283,65255.2724,45.925404,-5.741301,19.565331,0.39181167,0.02076231,0.13699688
161.7516,65255.2924,45.522507,-5.997416,19.699341,0.38891932,0.01856407,0.13758478
161.767,65255.3124,45.183754,-6.311087,19.916626,0.38659164,0.01627637,0.13859114
161.7872,65255.3324,44.835201,-6.479446,19.949818,0.38403878,0.01449825,0.13864481
161.8044,65255.3524,44.376068,-6.080886,19.731951,0.37995395,0.01622974,0.13869813
161.8247,65255.3734,44.112049,-5.217867,19.270885,0.37689304,0.02119529,0.13811684
161.8443,65255.3934,44.302338,-4.229359,18.872717,0.37729934,0.02806245,0.13802281
161.8699,65255.4134,44.681751,-3.626708,18.697552,0.37963399,0.03283687,0.13830687
161.8908,65255.4334,45.086155,-3.40879,18.680447,0.38258612,0.03508731,0.13857785
161.9209,65255.4534,45.440601,-3.266829,18.625599,0.38524213,0.03653033,0.13834195
161.9248,65255.4733,45.637783,-3.010845,18.398621,0.38657063,0.03807506,0.13724874
161.9464,65255.4934,45.737629,-2.714899,18.177113,0.38708365,0.03981626,0.13641301
161.9667,65255.5134,45.754738,-2.489866,18.059669,0.38699314,0.04123163,0.13622715
161.9838,65255.5334,45.820148,-2.536107,18.029762,0.38757718,0.04085021,0.13578692
162.004,65255.5534,45.903538,-2.74031,18.118971,0.38844848,0.03964108,0.13574472
162.0257,65255.5734,45.957237,-2.868685,18.106413,0.3890298,0.03865078,0.13517024
162.0496,65255.5934,45.947792,-2.83897,17.969009,0.3889662,0.03840776,0.13418624
162.0683,65255.6134,45.868191,-2.674409,17.829374,0.38819042,0.03913631,0.13369173
162.0876,65255.6334,45.80402,-2.494121,17.709013,0.38751328,0.04007795,0.1333901
162.1087,65255.6534,45.712605,-2.427918,17.631845,0.3867383,0.0402244,0.13306318
162.1289,65255.6734,45.556816,-2.25148,17.539352,0.38532975,0.04111477,0.13302734
162.1497,65255.6944,45.246983,-2.232697,17.561409,0.38283846,0.04093765,0.13347334
162.1662,65255.7144,45.01313,-2.517732,17.755053,0.38124451,0.03900572,0.13422558
162.1905,65255.7344,44.964428,-2.836016,17.988495,0.3811537,0.03717931,0.13506271
162.2068,65255.7544,44.857597,-2.958808,18.169724,0.38039142,0.03665796,0.13617752
162.2284,65255.7752,44.711601,-2.97646,18.333462,0.37919936,0.03686067,0.13753232
162.2511,65255.7954,44.676849,-2.945231,18.489151,0.37883472,0.03757696,0.13890335
162.2716,65255.8154,44.759224,-2.937944,18.648729,0.37942782,0.0382772,0.14013928
162.291,65255.8354,44.822765,-2.972272,18.858484,0.37990427,0.03878738,0.14165027
162.3086,65255.8554,44.849808,-2.893576,18.904924,0.3800056,0.03960654,0.14226103
162.3273,65255.8754,44.833645,-2.879027,18.957531,0.37984094,0.03987413,0.14274056
162.3479,65255.8952,44.939751,-2.836271,18.892372,0.38065296,0.04014789,0.14228414
162.3679,65255.9164,44.971058,-2.680111,18.792568,0.38074329,0.04110408,0.14198485
162.3907,65255.9364,44.74052,-2.510108,18.769802,0.37870902,0.04206282,0.14253353
162.4121,65255.9574,44.228851,-2.330006,18.733452,0.37442699,0.04267205,0.14319672
162.4358,65255.9784,43.796062,-2.100749,18.642918,0.37072411,0.04361452,0.14351507
162.4653,65255.9994,43.586807,-2.067135,18.595533,0.36902973,0.04344422,0.14338474
162.4798,65256.0194,43.389023,-2.272774,18.74267,0.3676531,0.04199872,0.14403549
162.4909,65256.0394,43.078499,-2.493432,19.080769,0.36532924,0.04087787,0.14625424
162.5121,65256.0594,42.737843,-2.68053,19.564323,0.36267656,0.04042554,0.1497805
162.5349,65256.0794,42.509563,-3.022618,20.126474,0.3611095,0.03912008,0.15337846
162.5558,65256.0994,42.43264,-3.508485,20.700369,0.36096179,0.03691486,0.15650983
162.5736,65256.1193,42.478264,-3.918038,21.142204,0.36175019,0.03509803,0.15872109
162.6057,65256.1404,42.589909,-4.1731,21.408037,0.36291406,0.03407574,0.15994678
162.6197,65256.1604,42.629448,-4.315711,21.579893,0.36337772,0.03354335,0.16083534
162.6377,65256.1804,42.53067,-4.270185,21.675739,0.36249927,0.03404919,0.16183482
162.6558,65256.2014,42.377071,-4.284342,21.752859,0.36127353,0.03392641,0.16254464
162.6746,65256.2214,42.262859,-4.237061,21.789957,0.3602857,0.03423332,0.16309243
162.6941,65256.2414,42.318748,-4.177122,21.679615,0.36067888,0.03445834,0.16234767
162.7237,65256.2614,42.506882,-4.03004,21.549725,0.36200914,0.03553421,0.16160627
162.741,65256.2814,42.773979,-4.023898,21.485834,0.36414668,0.03581525,0.16088139
162.7605,65256.3014,42.837799,-3.998894,21.374256,0.36465442,0.0357638,0.16001281
162.7777,65256.3214,42.746635,-4.021749,21.280849,0.3639895,0.03513699,0.15927194
162.7937,65256.3424,42.767712,-4.059049,21.201553,0.3642332,0.03462043,0.15850061
162.8176,65256.3624,42.92104,-4.070443,21.195086,0.3654713,0.03475467,0.1582793
162.8352,65256.3824,43.06675,-4.157821,21.246599,0.36673552,0.03445466,0.1582846
162.8552,65256.4024,43.099274,-4.250871,21.281977,0.36711201,0.0338765,0.15824072
162.8748,65256.4234,43.009068,-4.157266,21.220163,0.36628389,0.03428173,0.15812571
162.9014,65256.4434,42.953415,-3.896188,21.124222,0.36551017,0.03597423,0.15824032
162.9156,65256.4634,43.055012,-3.769615,21.167645,0.36612952,0.03728696,0.15890492
162.9413,65256.4834,43.196102,-3.809407,21.249496,0.36728027,0.03745618,0.15931132
162.9538,65256.5034,43.338329,-3.857197,21.373213,0.36843666,0.03769986,0.1600236
162.9758,65256.5234,43.472317,-3.883564,21.457766,0.36950976,0.03797772,0.16049732
162.9936,65256.5433,43.691948,-3.870862,21.401157,0.371254,0.03825041,0.15989541
163.0137,65256.5633,43.889656,-3.677167,21.155153,0.37263682,0.03931255,0.1583921
163.034,65256.5834,44.069149,-3.275259,20.799284,0.37363419,0.04163912,0.15671413
163.059,65256.6033,44.281799,-3.025563,20.469776,0.37510401,0.04287906,0.15473273
163.0765,65256.6234,44.407383,-3.132239,20.69479,0.37616065,0.04295925,0.15607443
163.0973,65256.6434,44.299408,-3.187318,20.909683,0.37529933,0.04305824,0.15769261
163.1181,65256.6644,44.345921,-3.318652,21.005354,0.37581325,0.04239884,0.15798548
163.1369,65256.6844,44.585773,-3.461393,21.144424,0.37785867,0.04209772,0.15842141
163.1559,65256.7044,44.843571,-3.601676,21.34594,0.38001835,0.04205849,0.15933836
163.1855,65256.7244,44.906425,-3.755788,21.566908,0.38064933,0.04166904,0.16052656
163.2009,65256.7444,44.724174,-3.801314,21.70083,0.37922508,0.04145616,0.16160043
163.2221,65256.7644,44.548008,-3.832156,21.752447,0.37785774,0.04109465,0.16206507
163.2517,65256.7844,44.501587,-3.872697,21.79471,0.37753308,0.04083593,0.16230868
163.2608,65256.8054,44.477615,-3.907902,21.888151,0.37736022,0.04082461,0.1629568
163.2828,65256.8264,44.567959,-3.768968,22.014351,0.37782994,0.04249297,0.16433646
163.3035,65256.8474,44.689541,-3.395077,22.001089,0.37825784,0.04561777,0.16535766
163.3186,65256.8674,44.742092,-3.618463,22.31432,0.37887299,0.04496643,0.16705924
163.3467,65256.8874,44.797176,-4.130705,22.754871,0.37989002,0.04245524,0.16880685
163.3588,65256.9074,44.959091,-4.636986,23.19379,0.38175604,0.0401823,0.17044604
163.3795,65256.9274,45.108562,-4.905323,23.422546,0.38325182,0.03908514,0.17121132
163.4,65256.9484,45.132835,-4.900619,23.407515,0.38344064,0.03911515,0.17108342
163.421,65256.9684,44.980083,-4.773164,23.512983,0.38201284,0.04020487,0.17249845
163.4396,65256.9884,44.774281,-4.663946,23.692869,0.38016576,0.04130093,0.17449275
163.4628,65257.0084,44.841522,-4.720745,23.987999,0.38067409,0.04195204,0.17657238
163.4871,65257.0304,45.070049,-4.68951,24.31336,0.3822979,0.04369795,0.17901574
163.5139,65257.0514,45.267075,-4.586413,24.650047,0.38354841,0.04599961,0.18181628
163.5253,65257.0712,45.299385,-4.461041,24.889454,0.3835032,0.04784985,0.18409124
163.5427,65257.0914,45.188206,-4.237588,24.9772,0.38223454,0.0496984,0.18564358
163.5704,65257.1114,44.954597,-4.076348,25.025234,0.38012055,0.05069547,0.18679464
163.5942,65257.1314,44.69273,-4.161777,25.264353,0.37810132,0.050322,0.18866348
163.6113,65257.1524,44.40559,-4.327826,25.639885,0.37596023,0.04970126,0.19137621
163.6329,65257.1724,44.089382,-4.41304,25.912096,0.37350452,0.04930961,0.19357535
163.6452,65257.1924,43.819443,-4.490125,26.052374,0.37145594,0.04863196,0.19471483
163.6663,65257.2124,43.551128,-4.39115,26.079884,0.36916745,0.0489815,0.19553074
163.6847,65257.2324,43.144802,-4.294847,26.052311,0.36581787,0.04886509,0.19603783
163.7035,65257.2524,42.741344,-4.409767,26.03232,0.36284393,0.04710443,0.19592524
163.7246,65257.2724,42.56287,-4.700022,26.142765,0.36188886,0.0447995,0.19606841
163.7474,65257.2924,42.654442,-5.005907,26.302599,0.36307287,0.04305652,0.19627364
163.7749,65257.3124,42.952591,-5.168623,26.513922,0.36561927,0.04303117,0.19711174
163.7875,65257.3324,43.135693,-5.068473,26.654995,0.36683163,0.04464268,0.19835068
163.8071,65257.3524,43.384232,-4.987188,26.827196,0.36857364,0.04633871,0.19970413
163.827,65257.3724,43.666893,-4.81393,26.927197,0.3704465,0.04860118,0.20074598
163.8469,65257.3934,43.843208,-4.608114,26.920067,0.3714706,0.05055911,0.20116551
163.8649,65257.4134,44.059826,-4.276916,26.7754,0.37265256,0.05313753,0.20086852
163.8897,65257.4334,44.215942,-3.938689,26.558296,0.3733871,0.05540866,0.20009425
