AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ble_rssi_BE:AC:20:23:00:02,ble_rssi_BE:AC:20:23:00:04,ble_rssi_BE:AC:20:23:00:05,ble_rssi_BE:AC:20:23:00:06,wifi_rssi_20:23:00:00:00:01,wifi_rssi_20:23:00:00:00:09,wifi_rssi_20:23:00:00:00:12,wifi_rssi_20:23:00:00:00:15,wifi_rssi_20:23:00:00:00:38,wifi_rssi_20:23:00:00:00:44,wifi_rssi_20:23:00:00:00:45,wifi_rssi_20:23:00:00:00:46,wifi_rssi_20:23:00:00:00:55,wifi_rssi_20:23:00:00:00:65,wifi_rssi_20:23:00:00:00:69,wifi_rssi_20:23:00:00:00:73,wifi_rssi_20:23:00:00:00:79,wifi_rssi_20:23:00:00:00:80,wifi_rssi_20:23:00:00:00:82,wifi_rssi_20:23:00:00:00:88,wifi_rssi_20:23:00:00:00:89,wifi_rssi_20:23:00:00:00:90,wifi_rssi_20:23:00:00:01:45,wifi_rssi_20:23:00:00:01:71,wifi_rssi_20:23:00:00:01:74,wifi_rssi_20:23:00:00:01:76,wifi_rssi_20:23:00:00:01:81,wifi_rssi_20:23:00:00:01:82,wifi_rssi_20:23:00:00:02:54,wifi_freq_20:23:00:00:00:01,wifi_freq_20:23:00:00:00:09,wifi_freq_20:23:00:00:00:12,wifi_freq_20:23:00:00:00:15,wifi_freq_20:23:00:00:00:38,wifi_freq_20:23:00:00:00:44,wifi_freq_20:23:00:00:00:45,wifi_freq_20:23:00:00:00:46,wifi_freq_20:23:00:00:00:55,wifi_freq_20:23:00:00:00:65,wifi_freq_20:23:00:00:00:69,wifi_freq_20:23:00:00:00:73,wifi_freq_20:23:00:00:00:79,wifi_freq_20:23:00:00:00:80,wifi_freq_20:23:00:00:00:82,wifi_freq_20:23:00:00:00:88,wifi_freq_20:23:00:00:00:89,wifi_freq_20:23:00:00:00:90,wifi_freq_20:23:00:00:01:45,wifi_freq_20:23:00:00:01:71,wifi_freq_20:23:00:00:01:74,wifi_freq_20:23:00:00:01:76,wifi_freq_20:23:00:00:01:81,wifi_freq_20:23:00:00:01:82,wifi_freq_20:23:00:00:02:54,Latitude_degrees,Longitude_degrees,floor_ID
142.792,1099.4402,-0.72307,3.53395,9.06951,0.21125,0.10632,0.08191,-11.1,-33.6,-22.5,-110.0,-110.0,-110.0,-100.0,-52.0,-65.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,-110.0,-76.0,-110.0,-110.0,-91.0,-110.0,-110.0,-64.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2427.0,-1.0,-1.0,2437.0,-1.0,-1.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461171996441,11.110628587235,-2.0
142.8121,1099.4602,-0.69434,3.51958,8.35602,0.28394,0.23277,0.12039,-11.0,-33.6,-22.6,-110.0,-110.0,-110.0,-100.0,-52.0,-65.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,-110.0,-76.0,-110.0,-110.0,-91.0,-110.0,-110.0,-64.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2427.0,-1.0,-1.0,2437.0,-1.0,-1.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461171996441,11.110628587235,-2.0
142.834,1099.4803,-0.73983,3.62014,7.55154,0.26684,0.23033,0.12956,-11.0,-33.6,-22.7,-110.0,-110.0,-110.0,-100.0,-52.0,-65.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,-110.0,-76.0,-110.0,-110.0,-91.0,-110.0,-110.0,-64.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2427.0,-1.0,-1.0,2437.0,-1.0,-1.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461171996441,11.110628587235,-2.0
142.8582,1099.5003,-0.79011,3.77098,6.83326,0.20453,0.13442,0.1601,-11.0,-33.7,-22.7,-110.0,-110.0,-110.0,-100.0,-52.0,-65.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,-110.0,-76.0,-110.0,-110.0,-91.0,-110.0,-110.0,-64.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2427.0,-1.0,-1.0,2437.0,-1.0,-1.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461171996441,11.110628587235,-2.0
142.8725,1099.5203,-0.73504,4.01759,6.27779,0.10679,-0.02013,0.16315,-10.9,-33.7,-22.7,-110.0,-110.0,-110.0,-100.0,-52.0,-65.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,-110.0,-76.0,-110.0,-110.0,-91.0,-110.0,-110.0,-64.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2427.0,-1.0,-1.0,2437.0,-1.0,-1.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461171996441,11.110628587235,-2.0
142.89,1099.5404,-0.63927,4.25702,6.12934,-0.12534,-0.20339,0.143,-10.9,-33.8,-22.8,-110.0,-110.0,-110.0,-100.0,-52.0,-65.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,-110.0,-76.0,-110.0,-110.0,-91.0,-110.0,-110.0,-64.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2427.0,-1.0,-1.0,2437.0,-1.0,-1.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461171996441,11.110628587235,-2.0
142.9179,1099.5605,-0.55547,4.45575,6.4813,-0.21819,-0.23088,0.12834,-10.8,-33.8,-22.7,-110.0,-110.0,-110.0,-100.0,-52.0,-65.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,-110.0,-76.0,-110.0,-110.0,-91.0,-110.0,-110.0,-64.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2427.0,-1.0,-1.0,2437.0,-1.0,-1.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461171996441,11.110628587235,-2.0
142.9284,1099.5805,-0.42139,4.62334,7.111,-0.18032,-0.1814,0.10696,-10.8,-33.8,-22.8,-110.0,-110.0,-110.0,-100.0,-52.0,-65.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,-110.0,-76.0,-110.0,-110.0,-91.0,-110.0,-110.0,-64.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2427.0,-1.0,-1.0,2437.0,-1.0,-1.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461171996441,11.110628587235,-2.0
142.9505,1099.6005,-0.3328,4.75982,7.75027,-0.05631,-0.16979,0.03548,-10.9,-33.8,-22.7,-110.0,-110.0,-110.0,-100.0,-52.0,-65.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,-110.0,-76.0,-110.0,-110.0,-91.0,-110.0,-110.0,-64.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2427.0,-1.0,-1.0,2437.0,-1.0,-1.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461171996441,11.110628587235,-2.0
142.9665,1099.6206,-0.34478,4.83883,8.2387,0.11595,-0.16368,0.00189,-10.9,-33.8,-22.6,-110.0,-110.0,-110.0,-100.0,-52.0,-65.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,-110.0,-76.0,-110.0,-110.0,-91.0,-110.0,-110.0,-64.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2427.0,-1.0,-1.0,2437.0,-1.0,-1.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461171996441,11.110628587235,-2.0
142.9916,1099.6406,-0.3783,4.97291,8.47334,0.26134,-0.13192,-0.00728,-10.9,-33.8,-22.6,-110.0,-110.0,-110.0,-100.0,-52.0,-65.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,-110.0,-76.0,-110.0,-110.0,-91.0,-110.0,-110.0,-64.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2427.0,-1.0,-1.0,2437.0,-1.0,-1.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461171996441,11.110628587235,-2.0
143.0089,1099.6607,-0.38787,5.12854,8.39912,0.33403,-0.08732,-0.02927,-10.8,-33.8,-22.7,-110.0,-110.0,-110.0,-100.0,-52.0,-65.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,-110.0,-76.0,-110.0,-110.0,-91.0,-110.0,-110.0,-64.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2427.0,-1.0,-1.0,2437.0,-1.0,-1.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461171996441,11.110628587235,-2.0
143.0267,1099.6808,-0.28731,5.26022,8.19321,0.28455,-0.1423,-0.07569,-10.8,-33.9,-22.7,-110.0,-110.0,-110.0,-100.0,-52.0,-65.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,-110.0,-76.0,-110.0,-110.0,-91.0,-110.0,-110.0,-64.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2427.0,-1.0,-1.0,2437.0,-1.0,-1.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461171996441,11.110628587235,-2.0
143.0481,1099.7008,-0.03352,5.27698,8.01364,0.14161,-0.28097,-0.17649,-10.7,-33.9,-22.7,-110.0,-110.0,-110.0,-100.0,-52.0,-65.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,-110.0,-76.0,-110.0,-110.0,-91.0,-110.0,-110.0,-64.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2427.0,-1.0,-1.0,2437.0,-1.0,-1.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461171996441,11.110628587235,-2.0
143.0681,1099.7209,0.18436,5.16206,8.03758,-0.08625,-0.38542,-0.33287,-10.8,-34.0,-22.7,-110.0,-110.0,-110.0,-100.0,-52.0,-65.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,-110.0,-76.0,-110.0,-110.0,-91.0,-110.0,-110.0,-64.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2427.0,-1.0,-1.0,2437.0,-1.0,-1.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461171996441,11.110628587235,-2.0
143.0903,1099.7409,0.09098,4.97291,8.45418,-0.29516,-0.34816,-0.42083,-10.8,-34.0,-22.6,-110.0,-110.0,-110.0,-100.0,-52.0,-65.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,-110.0,-76.0,-110.0,-110.0,-91.0,-110.0,-110.0,-64.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2427.0,-1.0,-1.0,2437.0,-1.0,-1.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461171996441,11.110628587235,-2.0
143.1114,1099.761,-0.31604,4.8939,8.9905,-0.27622,-0.18445,-0.34875,-10.7,-34.1,-22.5,-110.0,-110.0,-110.0,-100.0,-52.0,-65.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,-110.0,-76.0,-110.0,-110.0,-91.0,-110.0,-110.0,-64.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2427.0,-1.0,-1.0,2437.0,-1.0,-1.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461171996441,11.110628587235,-2.0
143.1276,1099.7811,-0.60096,4.92502,9.14613,-0.09907,-0.19483,-0.2333,-10.7,-34.1,-22.4,-110.0,-110.0,-110.0,-100.0,-52.0,-65.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,-110.0,-76.0,-110.0,-110.0,-91.0,-110.0,-110.0,-64.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2427.0,-1.0,-1.0,2437.0,-1.0,-1.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461171996441,11.110628587235,-2.0
143.1467,1099.8011,-0.53392,5.03277,8.9067,-0.19437,-0.42024,-0.2333,-10.6,-34.1,-22.5,-110.0,-110.0,-110.0,-100.0,-52.0,-65.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,-110.0,-76.0,-110.0,-110.0,-91.0,-110.0,-110.0,-64.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2427.0,-1.0,-1.0,2437.0,-1.0,-1.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461171996441,11.110628587235,-2.0
143.169,1099.8212,-0.38069,4.96094,9.0767,-0.77347,-0.47583,-0.34264,-10.6,-34.2,-22.5,-110.0,-110.0,-110.0,-100.0,-52.0,-65.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,-110.0,-76.0,-110.0,-110.0,-91.0,-110.0,-110.0,-64.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2427.0,-1.0,-1.0,2437.0,-1.0,-1.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461102239053,11.110668783747,-2.0
143.1884,1099.8413,-0.33041,4.69517,10.08708,-1.07096,-0.38787,-0.35058,-10.6,-34.3,-22.5,-110.0,-110.0,-110.0,-100.0,-52.0,-65.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,-110.0,-76.0,-110.0,-110.0,-91.0,-110.0,-110.0,-64.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2427.0,-1.0,-1.0,2437.0,-1.0,-1.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461102239053,11.110668783747,-2.0
143.2106,1099.8613,-0.38308,4.348,11.71279,-0.82967,-0.33656,-0.2559,-10.5,-34.2,-22.6,-110.0,-110.0,-110.0,-100.0,-52.0,-65.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,-110.0,-76.0,-110.0,-110.0,-91.0,-110.0,-110.0,-64.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2427.0,-1.0,-1.0,2437.0,-1.0,-1.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461102239053,11.110668783747,-2.0
143.229,1099.8814,-0.43815,4.0559,12.86444,0.03165,-0.02746,-0.04759,-10.5,-34.2,-22.7,-110.0,-110.0,-110.0,-100.0,-52.0,-65.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,-110.0,-76.0,-110.0,-110.0,-91.0,-110.0,-110.0,-64.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2427.0,-1.0,-1.0,2437.0,-1.0,-1.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461102239053,11.110668783747,-2.0
143.2515,1099.9014,-0.42379,4.0128,12.48854,0.87342,0.24804,0.11306,-10.4,-34.2,-22.8,-110.0,-110.0,-110.0,-100.0,-52.0,-65.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,-110.0,-76.0,-110.0,-110.0,-91.0,-110.0,-110.0,-64.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2427.0,-1.0,-1.0,2437.0,-1.0,-1.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461102239053,11.110668783747,-2.0
143.2671,1099.9215,-0.20591,4.1421,10.73114,1.0744,0.2346,0.1711,-10.3,-34.2,-22.9,-110.0,-110.0,-110.0,-100.0,-52.0,-65.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,-110.0,-76.0,-110.0,-110.0,-91.0,-110.0,-110.0,-64.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2427.0,-1.0,-1.0,2437.0,-1.0,-1.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461102239053,11.110668783747,-2.0
143.293,1099.9416,0.15563,4.39349,8.64812,0.68955,0.05745,0.08557,-10.2,-34.3,-23.0,-110.0,-110.0,-110.0,-100.0,-52.0,-65.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,-110.0,-76.0,-110.0,-110.0,-91.0,-110.0,-110.0,-64.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2427.0,-1.0,-1.0,2437.0,-1.0,-1.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461102239053,11.110668783747,-2.0
143.3146,1099.9616,0.47646,4.57067,7.24268,0.03715,-0.09526,-0.06287,-10.1,-34.3,-23.0,-110.0,-110.0,-110.0,-100.0,-52.0,-65.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,-110.0,-76.0,-110.0,-110.0,-91.0,-110.0,-110.0,-64.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2427.0,-1.0,-1.0,2437.0,-1.0,-1.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461102239053,11.110668783747,-2.0
143.331,1099.9817,0.72307,4.59701,6.92903,-0.39229,-0.05861,-0.16121,-10.1,-34.4,-22.9,-110.0,-110.0,-110.0,-100.0,-52.0,-65.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,-110.0,-76.0,-110.0,-110.0,-91.0,-110.0,-110.0,-64.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2427.0,-1.0,-1.0,2437.0,-1.0,-1.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461102239053,11.110668783747,-2.0
143.3486,1100.0017,0.77335,4.50842,7.32169,-0.41306,-0.04395,-0.2559,-9.9,-34.4,-22.8,-110.0,-110.0,-110.0,-100.0,-52.0,-65.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,-110.0,-76.0,-110.0,-110.0,-91.0,-110.0,-110.0,-64.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2427.0,-1.0,-1.0,2437.0,-1.0,-1.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461102239053,11.110668783747,-2.0
143.3667,1100.0218,0.66082,4.32167,7.66647,-0.17543,-0.03906,-0.29194,-9.7,-34.4,-22.8,-110.0,-110.0,-110.0,-100.0,-52.0,-65.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,-110.0,-76.0,-110.0,-110.0,-91.0,-110.0,-110.0,-64.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2427.0,-1.0,-1.0,2437.0,-1.0,-1.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461102239053,11.110668783747,-2.0
143.3925,1100.0419,0.46928,4.14688,7.62577,0.00294,-0.05495,-0.28766,-9.6,-34.5,-22.9,-110.0,-110.0,-110.0,-100.0,-52.0,-65.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,-110.0,-76.0,-110.0,-110.0,-91.0,-110.0,-110.0,-64.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2427.0,-1.0,-1.0,2437.0,-1.0,-1.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461102239053,11.110668783747,-2.0
143.4114,1100.0619,0.30407,4.03675,7.38155,0.01516,-0.04701,-0.2504,-9.5,-34.4,-23.0,-110.0,-110.0,-110.0,-100.0,-52.0,-65.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,-110.0,-76.0,-110.0,-110.0,-91.0,-110.0,-110.0,-64.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2427.0,-1.0,-1.0,2437.0,-1.0,-1.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461102239053,11.110668783747,-2.0
143.4281,1100.082,0.19633,4.03914,7.18761,-0.0276,-0.00791,-0.22047,-9.4,-34.4,-23.1,-110.0,-110.0,-110.0,-100.0,-52.0,-65.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,-110.0,-76.0,-110.0,-110.0,-91.0,-110.0,-110.0,-64.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2427.0,-1.0,-1.0,2437.0,-1.0,-1.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461102239053,11.110668783747,-2.0
143.4484,1100.1021,0.14845,4.12055,7.06072,-0.03921,0.03607,-0.20764,-9.3,-34.4,-23.0,-110.0,-110.0,-110.0,-100.0,-52.0,-65.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,-110.0,-76.0,-110.0,-110.0,-91.0,-110.0,-110.0,-64.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2427.0,-1.0,-1.0,2437.0,-1.0,-1.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461102239053,11.110668783747,-2.0
143.47,1100.1221,0.11971,4.24026,6.98889,-0.04287,0.01775,-0.1942,-9.2,-34.4,-23.1,-110.0,-110.0,-110.0,-100.0,-52.0,-65.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,-110.0,-76.0,-110.0,-110.0,-91.0,-110.0,-110.0,-64.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2427.0,-1.0,-1.0,2437.0,-1.0,-1.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461102239053,11.110668783747,-2.0
143.4909,1100.1421,0.25379,4.45575,7.01523,-0.05143,-0.10443,-0.15938,-9.0,-34.5,-23.1,-110.0,-110.0,-110.0,-100.0,-52.0,-65.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,-110.0,-76.0,-110.0,-110.0,-91.0,-110.0,-110.0,-64.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2427.0,-1.0,-1.0,2437.0,-1.0,-1.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461102239053,11.110668783747,-2.0
143.5198,1100.1622,0.52195,4.69996,7.10381,-0.00133,-0.27547,-0.20214,-8.9,-34.6,-23.0,-110.0,-110.0,-110.0,-100.0,-52.0,-65.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,-110.0,-76.0,-110.0,-110.0,-91.0,-110.0,-110.0,-64.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2427.0,-1.0,-1.0,2437.0,-1.0,-1.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461102239053,11.110668783747,-2.0
