AppTimestamp(s),MAC,Frequency,RSSI
1592.8204,20:23:00:00:01:47,2462,-87
1592.8204,20:23:00:00:01:66,5240,-88
1592.8204,20:23:00:00:00:46,2462,-88
1592.8204,20:23:00:00:01:15,5500,-89
1592.8204,20:23:00:00:01:11,5240,-89
1592.8204,20:23:00:00:01:65,5320,-90
1592.8204,20:23:00:00:01:63,5320,-93
1596.8238,20:23:00:00:00:12,2417,-66
1596.8238,20:23:00:00:00:69,2422,-68
1596.8238,20:23:00:00:00:65,2437,-72
1596.8238,20:23:00:00:00:88,2462,-73
1596.8238,20:23:00:00:00:44,2462,-75
1596.8238,20:23:00:00:00:15,2452,-76
1596.8238,20:23:00:00:00:55,2427,-79
1596.8238,20:23:00:00:00:82,2462,-79
1596.8238,20:23:00:00:01:01,2462,-80
1596.8238,20:23:00:00:00:91,2412,-83
1596.8238,20:23:00:00:00:79,5200,-86
1596.8238,20:23:00:00:00:95,2437,-86
1596.8238,20:23:00:00:00:80,5200,-87
1596.8238,20:23:00:00:01:21,5500,-87
1596.8238,20:23:00:00:00:96,2437,-87
1596.8238,20:23:00:00:02:14,2437,-89
1596.8238,20:23:00:00:01:10,2412,-90
1596.8238,20:23:00:00:00:92,2412,-90
1596.8238,20:23:00:00:01:27,5500,-91
1596.8238,20:23:00:00:01:39,2437,-91
1596.8238,20:23:00:00:01:56,2437,-92
1600.8394,20:23:00:00:00:12,2417,-62
1600.8394,20:23:00:00:00:69,2422,-69
1600.8394,20:23:00:00:00:88,2462,-72
1600.8394,20:23:00:00:00:65,2437,-72
1600.8394,20:23:00:00:00:15,2452,-76
1600.8394,20:23:00:00:00:55,2427,-77
1600.8394,20:23:00:00:00:44,2462,-79
1600.8394,20:23:00:00:00:01,2437,-80
1600.8394,20:23:00:00:01:10,2412,-84
1600.8394,20:23:00:00:01:21,5500,-85
1600.8394,20:23:00:00:00:73,2437,-85
1600.8394,20:23:00:00:01:27,5500,-86
1600.8394,20:23:00:00:00:45,2412,-86
1600.8394,20:23:00:00:01:16,5500,-86
1600.8394,20:23:00:00:00:25,2412,-86
1600.8394,20:23:00:00:00:97,2437,-87
1600.8394,20:23:00:00:00:80,5200,-88
1600.8394,20:23:00:00:01:19,5500,-89
1600.8394,20:23:00:00:01:54,2437,-89
1600.8394,20:23:00:00:01:15,5500,-90
1600.8394,20:23:00:00:01:11,5240,-90
1600.8394,20:23:00:00:00:48,2432,-90
1604.7901,20:23:00:00:00:44,2462,-71
1604.7901,20:23:00:00:00:88,2462,-72
1604.7901,20:23:00:00:00:65,2437,-72
1604.7901,20:23:00:00:00:15,2452,-73
1604.7901,20:23:00:00:00:69,2422,-74
1604.7901,20:23:00:00:00:55,2427,-75
1604.7901,20:23:00:00:00:01,2437,-79
1604.7901,20:23:00:00:01:01,2462,-81
1604.7901,20:23:00:00:00:25,2412,-81
1604.7901,20:23:00:00:00:45,2412,-83
1604.7901,20:23:00:00:00:92,2412,-83
1604.7901,20:23:00:00:00:80,5200,-84
1604.7901,20:23:00:00:00:79,5200,-84
1604.7901,20:23:00:00:01:21,5500,-84
1604.7901,20:23:00:00:01:20,5500,-84
1604.7901,20:23:00:00:01:15,5500,-85
1604.7901,20:23:00:00:01:16,5500,-85
1604.7901,20:23:00:00:01:11,5240,-86
1604.7901,20:23:00:00:01:12,5240,-86
1604.7901,20:23:00:00:01:19,5500,-88
1604.7901,20:23:00:00:01:39,2437,-89
1604.7901,20:23:00:00:01:38,2437,-89
1604.7901,20:23:00:00:00:99,2412,-89
1604.7901,20:23:00:00:01:27,5500,-90
1604.7901,20:23:00:00:01:42,2412,-91
1604.7901,20:23:00:00:01:46,2412,-93
1608.8046,20:23:00:00:00:12,2417,-68
1608.8046,20:23:00:00:00:15,2452,-73
1608.8046,20:23:00:00:00:65,2437,-74
1608.8046,20:23:00:00:00:88,2462,-75
1608.8046,20:23:00:00:00:69,2422,-75
1608.8046,20:23:00:00:00:97,2437,-81
1608.8046,20:23:00:00:01:01,2462,-81
1608.8046,20:23:00:00:00:80,5200,-84
1608.8046,20:23:00:00:01:21,5500,-84
1608.8046,20:23:00:00:01:72,5260,-84
1608.8046,20:23:00:00:00:79,5200,-85
1608.8046,20:23:00:00:01:15,5500,-85
1608.8046,20:23:00:00:00:45,2412,-85
1608.8046,20:23:00:00:01:11,5240,-86
1608.8046,20:23:00:00:01:16,5500,-86
1608.8046,20:23:00:00:00:25,2412,-86
1608.8046,20:23:00:00:01:47,2462,-86
1608.8046,20:23:00:00:01:45,2462,-86
1608.8046,20:23:00:00:01:27,5500,-87
1608.8046,20:23:00:00:01:38,2437,-88
1608.8046,20:23:00:00:01:18,2462,-88
1608.8046,20:23:00:00:00:24,2462,-90
1608.8046,20:23:00:00:01:42,2412,-91
1608.8046,20:23:00:00:01:46,2412,-91
1608.8046,20:23:00:00:01:52,2412,-92
1612.8053,20:23:00:00:00:15,2452,-75
1612.8053,20:23:00:00:00:69,2422,-75
1612.8053,20:23:00:00:00:88,2462,-77
1612.8053,20:23:00:00:00:65,2437,-80
1612.8053,20:23:00:00:00:97,2437,-80
1612.8053,20:23:00:00:00:96,2437,-80
1612.8053,20:23:00:00:00:95,2437,-81
1612.8053,20:23:00:00:01:01,2462,-82
1612.8053,20:23:00:00:00:01,2437,-85
1612.8053,20:23:00:00:00:25,2412,-85
1612.8053,20:23:00:00:01:11,5240,-86
1612.8053,20:23:00:00:00:44,2462,-87
1612.8053,20:23:00:00:01:10,2412,-88
1612.8053,20:23:00:00:01:38,2437,-89
1612.8053,20:23:00:00:00:80,5200,-90
1612.8053,20:23:00:00:01:42,2412,-92
1616.8452,20:23:00:00:00:12,2417,-64
1616.8452,20:23:00:00:00:15,2452,-69
1616.8452,20:23:00:00:00:88,2462,-73
1616.8452,20:23:00:00:00:69,2422,-73
1616.8452,20:23:00:00:00:65,2437,-78
1616.8452,20:23:00:00:01:01,2462,-79
1616.8452,20:23:00:00:00:55,2427,-79
1616.8452,20:23:00:00:00:01,2437,-80
1616.8452,20:23:00:00:00:82,2462,-80
1616.8452,20:23:00:00:00:44,2462,-82
1616.8452,20:23:00:00:00:91,2412,-82
1616.8452,20:23:00:00:01:15,5500,-85
1616.8452,20:23:00:00:00:92,2412,-85
1616.8452,20:23:00:00:00:25,2412,-86
1616.8452,20:23:00:00:00:24,2462,-87
1616.8452,20:23:00:00:00:73,2437,-87
1616.8452,20:23:00:00:00:80,5200,-88
1616.8452,20:23:00:00:01:20,5500,-89
1616.8452,20:23:00:00:00:79,5200,-90
1616.8452,20:23:00:00:01:35,2412,-91
1616.8452,20:23:00:00:01:21,5500,-93
1620.7996,20:23:00:00:00:88,2462,-66
1620.7996,20:23:00:00:00:12,2417,-67
1620.7996,20:23:00:00:00:15,2452,-70
1620.7996,20:23:00:00:00:65,2437,-73
1620.7996,20:23:00:00:00:69,2422,-73
1620.7996,20:23:00:00:00:55,2427,-73
1620.7996,20:23:00:00:00:44,2462,-74
1620.7996,20:23:00:00:00:82,2462,-75
1620.7996,20:23:00:00:01:01,2462,-79
1620.7996,20:23:00:00:00:25,2412,-81
1620.7996,20:23:00:00:00:91,2412,-82
1620.7996,20:23:00:00:00:80,5200,-83
1620.7996,20:23:00:00:00:79,5200,-83
1620.7996,20:23:00:00:00:97,2437,-83
1620.7996,20:23:00:00:01:38,2437,-86
1620.7996,20:23:00:00:01:20,5500,-87
1620.7996,20:23:00:00:01:15,5500,-89
1620.7996,20:23:00:00:00:57,2412,-89
1620.7996,20:23:00:00:01:19,5500,-91
1620.7996,20:23:00:00:01:28,2437,-91
1620.7996,20:23:00:00:01:21,5500,-92
1624.8077,20:23:00:00:00:15,2452,-64
1624.8077,20:23:00:00:00:69,2422,-64
1624.8077,20:23:00:00:00:88,2462,-66
1624.8077,20:23:00:00:00:12,2417,-67
1624.8077,20:23:00:00:00:55,2427,-69
1624.8077,20:23:00:00:00:65,2437,-75
1624.8077,20:23:00:00:00:82,2462,-75
1624.8077,20:23:00:00:00:44,2462,-76
1624.8077,20:23:00:00:00:01,2437,-80
1624.8077,20:23:00:00:00:45,2412,-81
1624.8077,20:23:00:00:00:80,5200,-84
1624.8077,20:23:00:00:00:79,5200,-84
1624.8077,20:23:00:00:01:16,5500,-85
1624.8077,20:23:00:00:01:15,5500,-89
1624.8077,20:23:00:00:01:27,5500,-90
1624.8077,20:23:00:00:01:19,5500,-91
1628.8092,20:23:00:00:00:15,2452,-65
1628.8092,20:23:00:00:00:88,2462,-66
1628.8092,20:23:00:00:00:69,2422,-68
1628.8092,20:23:00:00:00:55,2427,-68
1628.8092,20:23:00:00:00:44,2462,-71
1628.8092,20:23:00:00:00:82,2462,-71
1628.8092,20:23:00:00:00:01,2437,-72
1628.8092,20:23:00:00:00:65,2437,-73
1628.8092,20:23:00:00:00:12,2417,-73
1628.8092,20:23:00:00:00:25,2412,-77
1628.8092,20:23:00:00:00:80,5200,-81
1628.8092,20:23:00:00:00:79,5200,-81
1628.8092,20:23:00:00:01:01,2462,-81
1628.8092,20:23:00:00:00:45,2412,-82
1628.8092,20:23:00:00:00:97,2437,-85
1628.8092,20:23:00:00:00:91,2412,-85
1628.8092,20:23:00:00:01:20,5500,-85
1628.8092,20:23:00:00:01:15,5500,-86
1628.8092,20:23:00:00:00:73,2437,-88
1628.8092,20:23:00:00:00:57,2412,-89
1628.8092,20:23:00:00:00:95,2437,-89
1628.8092,20:23:00:00:02:10,2412,-91
1632.8248,20:23:00:00:00:88,2462,-61
1632.8248,20:23:00:00:00:15,2452,-65
1632.8248,20:23:00:00:00:69,2422,-65
1632.8248,20:23:00:00:00:55,2427,-67
1632.8248,20:23:00:00:00:65,2437,-70
1632.8248,20:23:00:00:00:12,2417,-71
1632.8248,20:23:00:00:00:44,2462,-75
1632.8248,20:23:00:00:00:01,2437,-75
1632.8248,20:23:00:00:00:82,2462,-76
1632.8248,20:23:00:00:00:45,2412,-78
1632.8248,20:23:00:00:00:79,5200,-82
1632.8248,20:23:00:00:00:80,5200,-83
1632.8248,20:23:00:00:00:25,2412,-84
1632.8248,20:23:00:00:00:73,2437,-84
1632.8248,20:23:00:00:01:20,5500,-86
1632.8248,20:23:00:00:01:19,5500,-86
1632.8248,20:23:00:00:01:21,5500,-88
1632.8248,20:23:00:00:01:54,2437,-89
1632.8248,20:23:00:00:01:58,2462,-89
1632.8248,20:23:00:00:01:15,5500,-90
1636.8239,20:23:00:00:00:88,2462,-56
1636.8239,20:23:00:00:00:69,2422,-61
1636.8239,20:23:00:00:00:15,2452,-63
1636.8239,20:23:00:00:00:44,2462,-69
1636.8239,20:23:00:00:00:82,2462,-70
1636.8239,20:23:00:00:00:65,2437,-74
1636.8239,20:23:00:00:00:01,2437,-74
1636.8239,20:23:00:00:00:12,2417,-75
1636.8239,20:23:00:00:00:55,2427,-75
1636.8239,20:23:00:00:00:45,2412,-77
1636.8239,20:23:00:00:00:80,5200,-79
1636.8239,20:23:00:00:00:79,5200,-79
1636.8239,20:23:00:00:00:73,2437,-80
1636.8239,20:23:00:00:01:01,2462,-82
1636.8239,20:23:00:00:01:20,5500,-85
1636.8239,20:23:00:00:01:19,5500,-85
1636.8239,20:23:00:00:01:21,5500,-85
1636.8239,20:23:00:00:01:16,5500,-85
1636.8239,20:23:00:00:01:27,5500,-85
1636.8239,20:23:00:00:01:15,5500,-86
1636.8239,20:23:00:00:00:97,2437,-88
1636.8239,20:23:00:00:00:95,2437,-90
1640.8073,20:23:00:00:00:88,2462,-60
1640.8073,20:23:00:00:00:69,2422,-61
1640.8073,20:23:00:00:00:65,2437,-67
1640.8073,20:23:00:00:00:15,2452,-71
1640.8073,20:23:00:00:00:55,2427,-73
1640.8073,20:23:00:00:00:12,2417,-74
1640.8073,20:23:00:00:00:82,2462,-74
1640.8073,20:23:00:00:01:01,2462,-80
1640.8073,20:23:00:00:00:79,5200,-81
1640.8073,20:23:00:00:00:80,5200,-82
1640.8073,20:23:00:00:00:91,2412,-82
1640.8073,20:23:00:00:00:45,2412,-83
1640.8073,20:23:00:00:00:73,2437,-83
1640.8073,20:23:00:00:00:25,2412,-84
1640.8073,20:23:00:00:00:95,2437,-84
1640.8073,20:23:00:00:00:97,2437,-85
1640.8073,20:23:00:00:01:19,5500,-85
1640.8073,20:23:00:00:01:21,5500,-85
1640.8073,20:23:00:00:01:16,5500,-85
1640.8073,20:23:00:00:01:15,5500,-86
1640.8073,20:23:00:00:01:20,5500,-86
1640.8073,20:23:00:00:01:11,5240,-86
1640.8073,20:23:00:00:00:24,2462,-86
1640.8073,20:23:00:00:01:12,5240,-88
1640.8073,20:23:00:00:01:39,2437,-90
1640.8073,20:23:00:00:01:64,2412,-92
1644.8019,20:23:00:00:00:69,2422,-65
1644.8019,20:23:00:00:00:88,2462,-67
1644.8019,20:23:00:00:00:12,2417,-67
1644.8019,20:23:00:00:00:15,2452,-71
1644.8019,20:23:00:00:00:65,2437,-71
1644.8019,20:23:00:00:00:01,2437,-76
1644.8019,20:23:00:00:00:82,2462,-77
1644.8019,20:23:00:00:00:55,2427,-80
1644.8019,20:23:00:00:00:96,2437,-81
1644.8019,20:23:00:00:00:79,5200,-82
1644.8019,20:23:00:00:00:97,2437,-82
1644.8019,20:23:00:00:01:01,2462,-82
1644.8019,20:23:00:00:00:95,2437,-82
1644.8019,20:23:00:00:00:80,5200,-83
1644.8019,20:23:00:00:00:91,2412,-83
1644.8019,20:23:00:00:01:11,5240,-85
1644.8019,20:23:00:00:01:38,2437,-86
1644.8019,20:23:00:00:00:92,2412,-87
1644.8019,20:23:00:00:00:24,2462,-88
1644.8019,20:23:00:00:00:73,2437,-89
1644.8019,20:23:00:00:01:21,5500,-90
1648.826,20:23:00:00:00:12,2417,-67
1648.826,20:23:00:00:00:88,2462,-72
1648.826,20:23:00:00:00:15,2452,-75
1648.826,20:23:00:00:00:65,2437,-75
1648.826,20:23:00:00:00:69,2422,-75
1648.826,20:23:00:00:00:55,2427,-76
1648.826,20:23:00:00:00:44,2462,-77
1648.826,20:23:00:00:00:82,2462,-80
1648.826,20:23:00:00:00:91,2412,-80
1648.826,20:23:00:00:00:97,2437,-81
1648.826,20:23:00:00:01:01,2462,-81
1648.826,20:23:00:00:00:95,2437,-82
1648.826,20:23:00:00:00:94,2427,-82
1648.826,20:23:00:00:00:45,2412,-83
1648.826,20:23:00:00:00:73,2437,-83
1648.826,20:23:00:00:00:24,2462,-84
1648.826,20:23:00:00:00:80,5200,-86
1648.826,20:23:00:00:01:11,5240,-86
1648.826,20:23:00:00:00:92,2412,-87
1648.826,20:23:00:00:01:03,5520,-88
1648.826,20:23:00:00:01:28,2437,-90
1652.805,20:23:00:00:00:15,2452,-71
1652.805,20:23:00:00:00:12,2417,-71
1652.805,20:23:00:00:00:88,2462,-73
1652.805,20:23:00:00:00:65,2437,-75
1652.805,20:23:00:00:00:69,2422,-77
1652.805,20:23:00:00:00:01,2437,-80
1652.805,20:23:00:00:00:55,2427,-80
1652.805,20:23:00:00:01:01,2462,-81
1652.805,20:23:00:00:00:82,2462,-81
1652.805,20:23:00:00:00:91,2412,-81
1652.805,20:23:00:00:00:95,2437,-83
1652.805,20:23:00:00:00:73,2437,-85
1652.805,20:23:00:00:00:80,5200,-86
1652.805,20:23:00:00:00:45,2412,-87
1652.805,20:23:00:00:00:30,2412,-88
1652.805,20:23:00:00:00:79,5200,-89
1652.805,20:23:00:00:01:46,2412,-92
1652.805,20:23:00:00:01:42,2412,-93
1656.7883,20:23:00:00:00:12,2417,-68
1656.7883,20:23:00:00:00:94,2427,-75
1656.7883,20:23:00:00:00:15,2452,-76
1656.7883,20:23:00:00:00:69,2422,-77
1656.7883,20:23:00:00:00:88,2462,-78
1656.7883,20:23:00:00:00:01,2437,-79
1656.7883,20:23:00:00:00:95,2437,-79
1656.7883,20:23:00:00:00:96,2437,-79
1656.7883,20:23:00:00:00:65,2437,-80
1656.7883,20:23:00:00:00:55,2427,-80
1656.7883,20:23:00:00:00:82,2462,-81
1656.7883,20:23:00:00:00:97,2437,-82
1656.7883,20:23:00:00:01:03,5520,-82
1656.7883,20:23:00:00:01:04,5520,-82
1656.7883,20:23:00:00:00:44,2462,-84
1656.7883,20:23:00:00:01:01,2462,-85
1656.7883,20:23:00:00:00:24,2462,-85
1656.7883,20:23:00:00:00:93,2462,-86
1656.7883,20:23:00:00:01:28,2437,-88
1656.7883,20:23:00:00:00:45,2412,-89
1660.831,20:23:00:00:00:12,2417,-65
1660.831,20:23:00:00:00:94,2427,-71
1660.831,20:23:00:00:00:88,2462,-75
1660.831,20:23:00:00:00:95,2437,-75
1660.831,20:23:00:00:01:39,2437,-76
1660.831,20:23:00:00:00:15,2452,-77
1660.831,20:23:00:00:00:69,2422,-77
1660.831,20:23:00:00:00:91,2412,-77
1660.831,20:23:00:00:00:96,2437,-78
1660.831,20:23:00:00:01:22,5320,-79
1660.831,20:23:00:00:01:23,5320,-80
1660.831,20:23:00:00:01:28,2437,-81
1660.831,20:23:00:00:00:92,2412,-81
1660.831,20:23:00:00:01:01,2462,-83
1660.831,20:23:00:00:01:04,5520,-83
1660.831,20:23:00:00:01:03,5520,-84
1660.831,20:23:00:00:01:10,2412,-85
1660.831,20:23:00:00:01:38,2437,-86
1660.831,20:23:00:00:01:18,2462,-86
1660.831,20:23:00:00:01:47,2462,-87
1660.831,20:23:00:00:01:11,5240,-89
1660.831,20:23:00:00:02:15,2462,-90
1660.831,20:23:00:00:01:00,2472,-90
1660.831,20:23:00:00:00:79,5200,-91
1660.831,20:23:00:00:01:02,5240,-91
1664.8139,20:23:00:00:00:88,2462,-73
1664.8139,20:23:00:00:00:12,2417,-75
1664.8139,20:23:00:00:00:15,2452,-77
1664.8139,20:23:00:00:00:91,2412,-78
1664.8139,20:23:00:00:00:65,2437,-79
1664.8139,20:23:00:00:00:01,2437,-80
1664.8139,20:23:00:00:00:94,2427,-80
1664.8139,20:23:00:00:00:25,2412,-81
1664.8139,20:23:00:00:00:69,2422,-82
1664.8139,20:23:00:00:01:01,2462,-83
1664.8139,20:23:00:00:00:55,2427,-83
1664.8139,20:23:00:00:00:95,2437,-83
1664.8139,20:23:00:00:01:03,5520,-83
1664.8139,20:23:00:00:01:04,5520,-83
1664.8139,20:23:00:00:00:96,2437,-84
1664.8139,20:23:00:00:01:39,2437,-84
1664.8139,20:23:00:00:01:10,2412,-84
1664.8139,20:23:00:00:01:27,5500,-85
1664.8139,20:23:00:00:01:05,5240,-86
1664.8139,20:23:00:00:01:11,5240,-87
1664.8139,20:23:00:00:01:16,5500,-87
1664.8139,20:23:00:00:01:02,5240,-88
1664.8139,20:23:00:00:01:18,2462,-90
1664.8139,20:23:00:00:01:21,5500,-90
1664.8139,20:23:00:00:01:19,5500,-91
1668.8096,20:23:00:00:02:12,2412,-59
1668.8096,20:23:00:00:00:88,2462,-73
1668.8096,20:23:00:00:00:12,2417,-74
1668.8096,20:23:00:00:01:01,2462,-77
1668.8096,20:23:00:00:00:69,2422,-79
1668.8096,20:23:00:00:00:15,2452,-82
1668.8096,20:23:00:00:01:03,5520,-83
1668.8096,20:23:00:00:01:04,5520,-83
1668.8096,20:23:00:00:00:24,2462,-84
1668.8096,20:23:00:00:01:28,2437,-85
1668.8096,20:23:00:00:01:14,5680,-85
1668.8096,20:23:00:00:01:11,5240,-86
1668.8096,20:23:00:00:01:38,2437,-86
1668.8096,20:23:00:00:01:18,2462,-86
1668.8096,20:23:00:00:01:05,5240,-86
1668.8096,20:23:00:00:01:16,5500,-86
1668.8096,20:23:00:00:01:20,5500,-86
1668.8096,20:23:00:00:01:02,5240,-88
1668.8096,20:23:00:00:00:73,2437,-88
1668.8096,20:23:00:00:01:00,2472,-92
1668.8096,20:23:00:00:01:17,5680,-92
1672.8213,20:23:00:00:00:88,2462,-73
1672.8213,20:23:00:00:00:12,2417,-74
1672.8213,20:23:00:00:00:01,2437,-74
1672.8213,20:23:00:00:00:97,2437,-75
1672.8213,20:23:00:00:01:01,2462,-77
1672.8213,20:23:00:00:00:96,2437,-77
1672.8213,20:23:00:00:00:91,2412,-78
1672.8213,20:23:00:00:00:65,2437,-79
1672.8213,20:23:00:00:00:69,2422,-79
1672.8213,20:23:00:00:00:15,2452,-80
1672.8213,20:23:00:00:00:94,2427,-80
1672.8213,20:23:00:00:00:44,2462,-80
1672.8213,20:23:00:00:00:92,2412,-80
1672.8213,20:23:00:00:00:55,2427,-81
1672.8213,20:23:00:00:00:95,2437,-82
1672.8213,20:23:00:00:01:03,5520,-82
1672.8213,20:23:00:00:01:04,5520,-82
1672.8213,20:23:00:00:01:14,5680,-84
1672.8213,20:23:00:00:01:17,5680,-85
1672.8213,20:23:00:00:00:25,2412,-86
1672.8213,20:23:00:00:00:99,2412,-86
1672.8213,20:23:00:00:01:28,2437,-87
1672.8213,20:23:00:00:01:10,2412,-88
1672.8213,20:23:00:00:01:11,5240,-88
1672.8213,20:23:00:00:01:00,2472,-88
1672.8213,20:23:00:00:01:02,5240,-91
1672.8213,20:23:00:00:01:29,5180,-91
1672.8213,20:23:00:00:01:34,2437,-91
1672.8213,20:23:00:00:01:42,2412,-92
1676.8294,20:23:00:00:00:12,2417,-71
1676.8294,20:23:00:00:00:95,2437,-71
1676.8294,20:23:00:00:00:96,2437,-73
1676.8294,20:23:00:00:00:97,2437,-73
1676.8294,20:23:00:00:01:01,2462,-74
1676.8294,20:23:00:00:01:03,5520,-75
1676.8294,20:23:00:00:01:04,5520,-75
1676.8294,20:23:00:00:00:88,2462,-76
1676.8294,20:23:00:00:00:94,2427,-76
1676.8294,20:23:00:00:00:01,2437,-78
1676.8294,20:23:00:00:00:91,2412,-78
1676.8294,20:23:00:00:00:69,2422,-81
1676.8294,20:23:00:00:00:25,2412,-82
1676.8294,20:23:00:00:01:28,2437,-83
1676.8294,20:23:00:00:01:14,5680,-83
1676.8294,20:23:00:00:01:17,5680,-84
1676.8294,20:23:00:00:01:02,5240,-87
1676.8294,20:23:00:00:00:73,2437,-87
1676.8294,20:23:00:00:01:46,2412,-87
1676.8294,20:23:00:00:01:00,2472,-88
1676.8294,20:23:00:00:01:05,5240,-88
1676.8294,20:23:00:00:01:47,2462,-88
1676.8294,20:23:00:00:01:34,2437,-89
1676.8294,20:23:00:00:01:18,2462,-90
1676.8294,20:23:00:00:01:42,2412,-90
1676.8294,20:23:00:00:01:15,5500,-91
1676.8294,20:23:00:00:01:29,5180,-92
1680.7967,20:23:00:00:00:12,2417,-67
1680.7967,20:23:00:00:00:91,2412,-68
1680.7967,20:23:00:00:00:94,2427,-71
1680.7967,20:23:00:00:00:92,2412,-73
1680.7967,20:23:00:00:01:04,5520,-75
1680.7967,20:23:00:00:00:95,2437,-76
1680.7967,20:23:00:00:01:03,5520,-76
1680.7967,20:23:00:00:00:99,2412,-76
1680.7967,20:23:00:00:01:08,2437,-76
1680.7967,20:23:00:00:00:96,2437,-77
1680.7967,20:23:00:00:00:01,2437,-78
1680.7967,20:23:00:00:00:15,2452,-79
1680.7967,20:23:00:00:00:88,2462,-79
1680.7967,20:23:00:00:01:01,2462,-81
1680.7967,20:23:00:00:00:25,2412,-81
1680.7967,20:23:00:00:01:14,5680,-82
1680.7967,20:23:00:00:00:44,2462,-83
1680.7967,20:23:00:00:01:28,2437,-84
1680.7967,20:23:00:00:01:00,2472,-85
1680.7967,20:23:00:00:01:17,5680,-85
1680.7967,20:23:00:00:01:02,5240,-86
1680.7967,20:23:00:00:01:05,5240,-87
1680.7967,20:23:00:00:01:43,2462,-88
1680.7967,20:23:00:00:00:98,2462,-88
1680.7967,20:23:00:00:01:11,5240,-89
1680.7967,20:23:00:00:00:07,2462,-89
1680.7967,20:23:00:00:01:29,5180,-90
1680.7967,20:23:00:00:00:79,5200,-90
1680.7967,20:23:00:00:01:64,2412,-92
1684.8248,20:23:00:00:00:12,2417,-59
1684.8248,20:23:00:00:00:73,2437,-70
1684.8248,20:23:00:00:00:91,2412,-73
1684.8248,20:23:00:00:00:55,2427,-73
1684.8248,20:23:00:00:00:15,2452,-74
1684.8248,20:23:00:00:00:01,2437,-74
1684.8248,20:23:00:00:00:92,2412,-74
1684.8248,20:23:00:00:00:82,2462,-76
1684.8248,20:23:00:00:00:44,2462,-78
1684.8248,20:23:00:00:00:95,2437,-79
1684.8248,20:23:00:00:00:25,2412,-79
1684.8248,20:23:00:00:00:99,2412,-79
1684.8248,20:23:00:00:00:94,2427,-80
1684.8248,20:23:00:00:00:69,2422,-81
1684.8248,20:23:00:00:00:93,2462,-82
1684.8248,20:23:00:00:00:24,2462,-82
1684.8248,20:23:00:00:00:88,2462,-83
1684.8248,20:23:00:00:01:03,5520,-83
1684.8248,20:23:00:00:00:98,2462,-84
1684.8248,20:23:00:00:00:07,2462,-84
1684.8248,20:23:00:00:01:04,5520,-87
1684.8248,20:23:00:00:00:45,2412,-87
1684.8248,20:23:00:00:01:11,5240,-88
1684.8248,20:23:00:00:01:00,2472,-88
1684.8248,20:23:00:00:01:43,2462,-88
1684.8248,20:23:00:00:00:79,5200,-90
1684.8248,20:23:00:00:00:51,2432,-91
1688.8213,20:23:00:00:00:12,2417,-59
1688.8213,20:23:00:00:00:73,2437,-73
1688.8213,20:23:00:00:00:82,2462,-74
1688.8213,20:23:00:00:00:01,2437,-75
1688.8213,20:23:00:00:00:95,2437,-75
1688.8213,20:23:00:00:00:15,2452,-76
1688.8213,20:23:00:00:00:55,2427,-76
1688.8213,20:23:00:00:00:65,2437,-78
1688.8213,20:23:00:00:00:91,2412,-79
1688.8213,20:23:00:00:00:94,2427,-80
1688.8213,20:23:00:00:00:93,2462,-80
1688.8213,20:23:00:00:00:96,2437,-81
1688.8213,20:23:00:00:00:25,2412,-81
1688.8213,20:23:00:00:01:00,2472,-82
1688.8213,20:23:00:00:01:03,5520,-83
1688.8213,20:23:00:00:00:69,2422,-84
1688.8213,20:23:00:00:01:05,5240,-84
1688.8213,20:23:00:00:00:90,2437,-84
1688.8213,20:23:00:00:00:97,2437,-84
1688.8213,20:23:00:00:01:02,5240,-85
1688.8213,20:23:00:00:01:09,2437,-85
1688.8213,20:23:00:00:00:88,2462,-86
1688.8213,20:23:00:00:01:17,5680,-86
1688.8213,20:23:00:00:01:08,2437,-87
1688.8213,20:23:00:00:00:79,5200,-87
1688.8213,20:23:00:00:00:45,2412,-87
1688.8213,20:23:00:00:00:52,2432,-95
1692.7956,20:23:00:00:00:01,2437,-74
1692.7956,20:23:00:00:00:82,2462,-76
1692.7956,20:23:00:00:00:94,2427,-77
1692.7956,20:23:00:00:00:15,2452,-79
1692.7956,20:23:00:00:00:92,2412,-79
1692.7956,20:23:00:00:00:55,2427,-80
1692.7956,20:23:00:00:00:93,2462,-80
1692.7956,20:23:00:00:00:99,2412,-81
1692.7956,20:23:00:00:00:91,2412,-83
1692.7956,20:23:00:00:00:65,2437,-83
1692.7956,20:23:00:00:00:25,2412,-84
1692.7956,20:23:00:00:00:09,5200,-85
1692.7956,20:23:00:00:00:69,2422,-86
1692.7956,20:23:00:00:01:05,5240,-86
1692.7956,20:23:00:00:01:02,5240,-87
1692.7956,20:23:00:00:00:24,2462,-87
1692.7956,20:23:00:00:01:00,2472,-88
1692.7956,20:23:00:00:01:09,2437,-89
1692.7956,20:23:00:00:00:88,2462,-90
1696.7973,20:23:00:00:00:12,2417,-72
1696.7973,20:23:00:00:00:01,2437,-77
1696.7973,20:23:00:00:00:15,2452,-81
1696.7973,20:23:00:00:00:96,2437,-81
1696.7973,20:23:00:00:00:97,2437,-81
1696.7973,20:23:00:00:00:91,2412,-83
1696.7973,20:23:00:00:00:82,2462,-84
1696.7973,20:23:00:00:00:55,2427,-86
1696.7973,20:23:00:00:00:93,2462,-86
1696.7973,20:23:00:00:00:69,2422,-87
1696.7973,20:23:00:00:01:00,2472,-87
