AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ble_rssi_BE:AC:20:23:00:01,ble_rssi_BE:AC:20:23:00:02,ble_rssi_BE:AC:20:23:00:03,ble_rssi_BE:AC:20:23:00:04,ble_rssi_BE:AC:20:23:00:05,ble_rssi_BE:AC:20:23:00:06,wifi_rssi_20:23:00:00:00:01,wifi_rssi_20:23:00:00:00:09,wifi_rssi_20:23:00:00:00:12,wifi_rssi_20:23:00:00:00:15,wifi_rssi_20:23:00:00:00:25,wifi_rssi_20:23:00:00:00:38,wifi_rssi_20:23:00:00:00:44,wifi_rssi_20:23:00:00:00:45,wifi_rssi_20:23:00:00:00:55,wifi_rssi_20:23:00:00:00:65,wifi_rssi_20:23:00:00:00:69,wifi_rssi_20:23:00:00:00:73,wifi_rssi_20:23:00:00:00:79,wifi_rssi_20:23:00:00:00:80,wifi_rssi_20:23:00:00:00:82,wifi_rssi_20:23:00:00:00:88,wifi_rssi_20:23:00:00:00:90,wifi_rssi_20:23:00:00:00:96,wifi_rssi_20:23:00:00:01:01,wifi_rssi_20:23:00:00:01:11,wifi_rssi_20:23:00:00:01:12,wifi_rssi_20:23:00:00:01:15,wifi_rssi_20:23:00:00:01:16,wifi_rssi_20:23:00:00:01:19,wifi_rssi_20:23:00:00:01:20,wifi_rssi_20:23:00:00:01:21,wifi_rssi_20:23:00:00:01:27,wifi_rssi_20:23:00:00:01:38,wifi_rssi_20:23:00:00:01:59,wifi_rssi_20:23:00:00:03:11,wifi_rssi_20:23:00:00:03:25,wifi_freq_20:23:00:00:00:01,wifi_freq_20:23:00:00:00:09,wifi_freq_20:23:00:00:00:12,wifi_freq_20:23:00:00:00:15,wifi_freq_20:23:00:00:00:25,wifi_freq_20:23:00:00:00:38,wifi_freq_20:23:00:00:00:44,wifi_freq_20:23:00:00:00:45,wifi_freq_20:23:00:00:00:55,wifi_freq_20:23:00:00:00:65,wifi_freq_20:23:00:00:00:69,wifi_freq_20:23:00:00:00:73,wifi_freq_20:23:00:00:00:79,wifi_freq_20:23:00:00:00:80,wifi_freq_20:23:00:00:00:82,wifi_freq_20:23:00:00:00:88,wifi_freq_20:23:00:00:00:90,wifi_freq_20:23:00:00:00:96,wifi_freq_20:23:00:00:01:01,wifi_freq_20:23:00:00:01:11,wifi_freq_20:23:00:00:01:12,wifi_freq_20:23:00:00:01:15,wifi_freq_20:23:00:00:01:16,wifi_freq_20:23:00:00:01:19,wifi_freq_20:23:00:00:01:20,wifi_freq_20:23:00:00:01:21,wifi_freq_20:23:00:00:01:27,wifi_freq_20:23:00:00:01:38,wifi_freq_20:23:00:00:01:59,wifi_freq_20:23:00:00:03:11,wifi_freq_20:23:00:00:03:25,Latitude_degrees,Longitude_degrees,floor_ID
130.3216,19160.0504,-0.28971,7.2355,7.47493,0.17591,0.59223,-0.09762,-21.3,-23.5,-24.1,-110.0,-100.0,-110.0,-110.0,-110.0,-110.0,-80.0,-86.0,-61.0,-63.0,-110.0,-110.0,-66.0,-79.0,-74.0,-76.0,-72.0,-57.0,-74.0,-74.0,-73.0,-89.0,-75.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-90.0,-110.0,-89.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5500.0,-1.0,5500.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461153083282,11.111096418398,-2.0
130.3424,19160.0704,-1.15404,7.11818,5.1453,0.35611,0.56963,0.02883,-21.2,-23.5,-24.3,-110.0,-100.0,-110.0,-110.0,-110.0,-110.0,-80.0,-86.0,-61.0,-63.0,-110.0,-110.0,-66.0,-79.0,-74.0,-76.0,-72.0,-57.0,-74.0,-74.0,-73.0,-89.0,-75.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-90.0,-110.0,-89.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5500.0,-1.0,5500.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461153083282,11.111096418398,-2.0
130.3575,19160.0904,-0.90982,7.04396,4.88671,0.20217,0.27275,0.17788,-21.1,-23.5,-24.4,-110.0,-100.0,-110.0,-110.0,-110.0,-110.0,-80.0,-86.0,-61.0,-63.0,-110.0,-110.0,-66.0,-79.0,-74.0,-76.0,-72.0,-57.0,-74.0,-74.0,-73.0,-89.0,-75.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-90.0,-110.0,-89.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5500.0,-1.0,5500.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461153083282,11.111096418398,-2.0
130.3799,19160.1104,-0.86433,7.14452,5.86597,0.18751,0.09438,0.23897,-21.0,-23.5,-24.4,-110.0,-100.0,-110.0,-110.0,-110.0,-110.0,-80.0,-86.0,-61.0,-63.0,-110.0,-110.0,-66.0,-79.0,-74.0,-76.0,-72.0,-57.0,-74.0,-74.0,-73.0,-89.0,-75.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-90.0,-110.0,-89.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5500.0,-1.0,5500.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461153083282,11.111096418398,-2.0
130.3957,19160.1304,-0.48125,7.01283,5.3129,0.27609,0.13408,0.31288,-20.9,-23.6,-24.6,-110.0,-100.0,-110.0,-110.0,-110.0,-110.0,-80.0,-86.0,-61.0,-63.0,-110.0,-110.0,-66.0,-79.0,-74.0,-76.0,-72.0,-57.0,-74.0,-74.0,-73.0,-89.0,-75.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-90.0,-110.0,-89.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5500.0,-1.0,5500.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461153083282,11.111096418398,-2.0
130.4137,19160.1504,-0.03831,6.9841,5.18361,0.16002,0.02474,0.35381,-20.8,-23.6,-24.6,-110.0,-100.0,-110.0,-110.0,-110.0,-110.0,-80.0,-86.0,-61.0,-63.0,-110.0,-110.0,-66.0,-79.0,-74.0,-76.0,-72.0,-57.0,-74.0,-74.0,-73.0,-89.0,-75.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-90.0,-110.0,-89.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5500.0,-1.0,5500.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461153083282,11.111096418398,-2.0
130.4423,19160.1704,0.83081,6.79495,6.21554,-0.02263,-0.07117,0.32754,-20.8,-23.6,-24.6,-110.0,-100.0,-110.0,-110.0,-110.0,-110.0,-80.0,-86.0,-61.0,-63.0,-110.0,-110.0,-66.0,-79.0,-74.0,-76.0,-72.0,-57.0,-74.0,-74.0,-73.0,-89.0,-75.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-90.0,-110.0,-89.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5500.0,-1.0,5500.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461153083282,11.111096418398,-2.0
130.4604,19160.1904,0.8787,6.66327,6.68003,0.02319,0.08644,0.24691,-20.6,-23.6,-24.6,-110.0,-100.0,-110.0,-110.0,-110.0,-110.0,-80.0,-86.0,-61.0,-63.0,-110.0,-110.0,-66.0,-79.0,-74.0,-76.0,-72.0,-57.0,-74.0,-74.0,-73.0,-89.0,-75.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-90.0,-110.0,-89.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5500.0,-1.0,5500.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461153083282,11.111096418398,-2.0
130.4726,19160.2104,0.98644,6.79256,5.33205,0.10382,0.29841,0.18643,-20.5,-23.6,-24.6,-110.0,-100.0,-110.0,-110.0,-110.0,-110.0,-80.0,-86.0,-61.0,-63.0,-110.0,-110.0,-66.0,-79.0,-74.0,-76.0,-72.0,-57.0,-74.0,-74.0,-73.0,-89.0,-75.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-90.0,-110.0,-89.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5500.0,-1.0,5500.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461153083282,11.111096418398,-2.0
130.4943,19160.2304,0.55787,6.99368,4.57306,0.03174,0.4102,0.12657,-20.4,-23.5,-24.8,-110.0,-100.0,-110.0,-110.0,-110.0,-110.0,-80.0,-86.0,-61.0,-63.0,-110.0,-110.0,-66.0,-79.0,-74.0,-76.0,-72.0,-57.0,-74.0,-74.0,-73.0,-89.0,-75.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-90.0,-110.0,-89.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5500.0,-1.0,5500.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461153083282,11.111096418398,-2.0
130.5273,19160.2504,0.06225,7.00565,4.76221,0.00303,0.30024,0.1113,-20.4,-23.5,-24.9,-110.0,-100.0,-110.0,-110.0,-110.0,-110.0,-80.0,-86.0,-61.0,-63.0,-110.0,-110.0,-66.0,-79.0,-74.0,-76.0,-72.0,-57.0,-74.0,-74.0,-73.0,-89.0,-75.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-90.0,-110.0,-89.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5500.0,-1.0,5500.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461153083282,11.111096418398,-2.0
130.5348,19160.2704,-0.0431,7.05832,4.60898,0.03724,0.20372,0.15772,-20.3,-23.4,-25.0,-110.0,-100.0,-110.0,-110.0,-110.0,-110.0,-80.0,-86.0,-61.0,-63.0,-110.0,-110.0,-66.0,-79.0,-74.0,-76.0,-72.0,-57.0,-74.0,-74.0,-73.0,-89.0,-75.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-90.0,-110.0,-89.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5500.0,-1.0,5500.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461153083282,11.111096418398,-2.0
130.5559,19160.2904,0.23464,7.17085,4.8077,0.08366,0.11148,0.23286,-20.3,-23.4,-25.2,-110.0,-110.0,-110.0,-86.0,-110.0,-110.0,-80.0,-86.0,-61.0,-63.0,-110.0,-110.0,-66.0,-79.0,-74.0,-76.0,-72.0,-57.0,-74.0,-74.0,-73.0,-89.0,-75.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-90.0,-110.0,-89.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5500.0,-1.0,5500.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461153083282,11.111096418398,-2.0
130.5733,19160.3104,0.98165,7.33366,4.62813,0.15147,-0.07911,0.2127,-20.3,-23.4,-25.3,-110.0,-110.0,-110.0,-86.0,-110.0,-110.0,-80.0,-86.0,-61.0,-63.0,-110.0,-110.0,-66.0,-79.0,-74.0,-76.0,-72.0,-57.0,-74.0,-74.0,-73.0,-89.0,-75.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-90.0,-110.0,-89.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5500.0,-1.0,5500.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461153083282,11.111096418398,-2.0
130.5933,19160.3304,1.19235,7.37437,4.61616,0.1252,-0.04001,0.08992,-20.3,-23.4,-25.6,-110.0,-110.0,-110.0,-86.0,-110.0,-110.0,-80.0,-86.0,-61.0,-63.0,-110.0,-110.0,-66.0,-79.0,-74.0,-76.0,-72.0,-57.0,-74.0,-74.0,-73.0,-89.0,-75.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-90.0,-110.0,-89.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5500.0,-1.0,5500.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461153083282,11.111096418398,-2.0
130.6102,19160.3504,0.78293,7.50126,4.52279,0.11421,0.12614,-0.06097,-20.3,-23.4,-25.6,-110.0,-110.0,-110.0,-86.0,-110.0,-110.0,-80.0,-86.0,-61.0,-63.0,-110.0,-110.0,-66.0,-79.0,-74.0,-76.0,-72.0,-57.0,-74.0,-74.0,-73.0,-89.0,-75.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-90.0,-110.0,-89.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5500.0,-1.0,5500.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461153083282,11.111096418398,-2.0
130.6367,19160.3704,0.2083,7.4869,4.35279,0.08733,0.15302,-0.14954,-20.2,-23.4,-25.6,-110.0,-110.0,-110.0,-86.0,-110.0,-110.0,-80.0,-86.0,-61.0,-63.0,-110.0,-110.0,-66.0,-79.0,-74.0,-76.0,-72.0,-57.0,-74.0,-74.0,-73.0,-89.0,-75.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-90.0,-110.0,-89.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5500.0,-1.0,5500.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461153083282,11.111096418398,-2.0
130.6632,19160.3903,-0.21309,7.53957,4.6832,0.02808,0.04795,-0.16604,-20.3,-23.4,-25.6,-110.0,-110.0,-110.0,-92.0,-110.0,-110.0,-80.0,-86.0,-61.0,-63.0,-110.0,-110.0,-66.0,-79.0,-74.0,-76.0,-72.0,-57.0,-74.0,-74.0,-73.0,-89.0,-75.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-90.0,-110.0,-89.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5500.0,-1.0,5500.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461153083282,11.111096418398,-2.0
130.6756,19160.4103,-0.5028,7.81252,5.11896,0.05129,-0.07056,-0.13122,-20.2,-23.4,-25.7,-110.0,-110.0,-110.0,-92.0,-110.0,-110.0,-80.0,-86.0,-61.0,-63.0,-110.0,-110.0,-66.0,-79.0,-74.0,-76.0,-72.0,-57.0,-74.0,-74.0,-73.0,-89.0,-75.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-90.0,-110.0,-89.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5500.0,-1.0,5500.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461153083282,11.111096418398,-2.0
130.6913,19160.4303,-0.46449,8.14053,5.02798,0.11665,-0.15608,-0.06097,-20.2,-23.4,-25.8,-110.0,-110.0,-110.0,-92.0,-110.0,-110.0,-80.0,-86.0,-61.0,-63.0,-110.0,-110.0,-66.0,-79.0,-74.0,-76.0,-72.0,-57.0,-74.0,-74.0,-73.0,-89.0,-75.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-90.0,-110.0,-89.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5500.0,-1.0,5500.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461153083282,11.111096418398,-2.0
130.7157,19160.4503,0.00239,8.43982,4.84841,0.07145,-0.11576,0.02517,-20.2,-23.3,-25.9,-110.0,-110.0,-110.0,-92.0,-110.0,-110.0,-80.0,-86.0,-61.0,-63.0,-110.0,-110.0,-66.0,-79.0,-74.0,-76.0,-72.0,-57.0,-74.0,-74.0,-73.0,-89.0,-75.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-90.0,-110.0,-89.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5500.0,-1.0,5500.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461153083282,11.111096418398,-2.0
130.7327,19160.4703,0.09577,8.67685,5.22191,-0.07638,-0.17318,0.00134,-20.2,-23.4,-26.1,-110.0,-110.0,-110.0,-92.0,-110.0,-110.0,-80.0,-86.0,-61.0,-63.0,-110.0,-110.0,-66.0,-79.0,-74.0,-76.0,-72.0,-57.0,-74.0,-74.0,-73.0,-89.0,-75.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-90.0,-110.0,-89.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5500.0,-1.0,5500.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461153083282,11.111096418398,-2.0
130.7542,19160.4903,-0.24422,8.77741,5.91146,-0.08921,-0.25015,0.00317,-20.3,-23.4,-26.3,-110.0,-110.0,-110.0,-92.0,-110.0,-110.0,-80.0,-86.0,-61.0,-63.0,-110.0,-110.0,-66.0,-79.0,-74.0,-76.0,-72.0,-57.0,-74.0,-74.0,-73.0,-89.0,-75.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-90.0,-110.0,-89.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5500.0,-1.0,5500.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461153083282,11.111096418398,-2.0
130.7711,19160.5103,-0.21309,9.02402,5.66964,-0.06111,-0.29596,0.08625,-20.3,-23.4,-26.3,-110.0,-110.0,-110.0,-92.0,-110.0,-110.0,-80.0,-86.0,-61.0,-63.0,-110.0,-110.0,-66.0,-79.0,-74.0,-76.0,-72.0,-57.0,-74.0,-74.0,-73.0,-89.0,-75.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-90.0,-110.0,-89.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5500.0,-1.0,5500.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461153083282,11.111096418398,-2.0
130.7896,19160.5303,0.01197,9.51964,5.2674,-0.16801,-0.14081,0.14978,-20.3,-23.5,-26.3,-110.0,-110.0,-110.0,-92.0,-110.0,-110.0,-80.0,-86.0,-61.0,-63.0,-110.0,-110.0,-66.0,-79.0,-74.0,-76.0,-72.0,-57.0,-74.0,-74.0,-73.0,-89.0,-75.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-90.0,-110.0,-89.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5500.0,-1.0,5500.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461153083282,11.111096418398,-2.0
130.8118,19160.5503,0.27295,9.85484,5.1453,-0.34272,0.00153,0.16994,-20.4,-23.5,-26.4,-110.0,-110.0,-110.0,-92.0,-110.0,-110.0,-80.0,-86.0,-61.0,-63.0,-110.0,-110.0,-66.0,-79.0,-74.0,-76.0,-72.0,-57.0,-74.0,-74.0,-73.0,-89.0,-75.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-90.0,-110.0,-89.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5500.0,-1.0,5500.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461153083282,11.111096418398,-2.0
130.8394,19160.5703,0.60575,9.75906,5.59063,-0.57668,-0.13409,0.12229,-20.4,-23.5,-26.5,-110.0,-92.0,-110.0,-110.0,-110.0,-110.0,-80.0,-86.0,-61.0,-63.0,-110.0,-110.0,-66.0,-79.0,-74.0,-76.0,-72.0,-57.0,-74.0,-74.0,-73.0,-89.0,-75.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-90.0,-110.0,-89.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5500.0,-1.0,5500.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461153083282,11.111096418398,-2.0
130.8539,19160.5903,1.07742,9.41189,7.54675,-0.80331,-0.34422,0.04349,-20.4,-23.4,-26.5,-110.0,-92.0,-110.0,-110.0,-110.0,-110.0,-80.0,-86.0,-61.0,-63.0,-110.0,-110.0,-66.0,-79.0,-74.0,-76.0,-72.0,-57.0,-74.0,-74.0,-73.0,-89.0,-75.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-90.0,-110.0,-89.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5500.0,-1.0,5500.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461153083282,11.111096418398,-2.0
130.8728,19160.6103,1.87472,8.3656,10.04638,-0.81003,-0.35094,-0.0237,-20.5,-23.4,-26.6,-110.0,-92.0,-110.0,-110.0,-110.0,-110.0,-80.0,-86.0,-61.0,-63.0,-110.0,-110.0,-66.0,-79.0,-74.0,-76.0,-72.0,-57.0,-74.0,-74.0,-73.0,-89.0,-75.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-90.0,-110.0,-89.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5500.0,-1.0,5500.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461153083282,11.111096418398,-2.0
130.8906,19160.6303,1.82683,7.77421,10.73593,-0.47406,-0.13225,-0.11778,-20.5,-23.3,-26.5,-110.0,-92.0,-110.0,-110.0,-110.0,-110.0,-80.0,-86.0,-61.0,-63.0,-110.0,-110.0,-66.0,-79.0,-74.0,-76.0,-72.0,-57.0,-74.0,-74.0,-73.0,-89.0,-75.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-90.0,-110.0,-89.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5500.0,-1.0,5500.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461153083282,11.111096418398,-2.0
