AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ble_rssi_BE:AC:20:23:00:02,ble_rssi_BE:AC:20:23:00:06,wifi_rssi_20:23:00:00:00:01,wifi_rssi_20:23:00:00:00:09,wifi_rssi_20:23:00:00:00:12,wifi_rssi_20:23:00:00:00:15,wifi_rssi_20:23:00:00:00:38,wifi_rssi_20:23:00:00:00:44,wifi_rssi_20:23:00:00:00:45,wifi_rssi_20:23:00:00:00:55,wifi_rssi_20:23:00:00:00:65,wifi_rssi_20:23:00:00:00:69,wifi_rssi_20:23:00:00:00:73,wifi_rssi_20:23:00:00:00:79,wifi_rssi_20:23:00:00:00:80,wifi_rssi_20:23:00:00:00:82,wifi_rssi_20:23:00:00:00:88,wifi_rssi_20:23:00:00:00:89,wifi_rssi_20:23:00:00:00:90,wifi_rssi_20:23:00:00:01:16,wifi_rssi_20:23:00:00:01:62,wifi_rssi_20:23:00:00:01:71,wifi_rssi_20:23:00:00:01:74,wifi_rssi_20:23:00:00:01:81,wifi_rssi_20:23:00:00:01:82,wifi_rssi_20:23:00:00:01:88,wifi_rssi_20:23:00:00:01:89,wifi_rssi_20:23:00:00:01:90,wifi_rssi_20:23:00:00:01:91,wifi_rssi_20:23:00:00:01:94,wifi_rssi_20:23:00:00:02:55,wifi_rssi_20:23:00:00:02:61,wifi_rssi_20:23:00:00:02:73,wifi_rssi_20:23:00:00:02:88,wifi_rssi_20:23:00:00:03:11,wifi_rssi_20:23:00:00:03:20,wifi_freq_20:23:00:00:00:01,wifi_freq_20:23:00:00:00:09,wifi_freq_20:23:00:00:00:12,wifi_freq_20:23:00:00:00:15,wifi_freq_20:23:00:00:00:38,wifi_freq_20:23:00:00:00:44,wifi_freq_20:23:00:00:00:45,wifi_freq_20:23:00:00:00:55,wifi_freq_20:23:00:00:00:65,wifi_freq_20:23:00:00:00:69,wifi_freq_20:23:00:00:00:73,wifi_freq_20:23:00:00:00:79,wifi_freq_20:23:00:00:00:80,wifi_freq_20:23:00:00:00:82,wifi_freq_20:23:00:00:00:88,wifi_freq_20:23:00:00:00:89,wifi_freq_20:23:00:00:00:90,wifi_freq_20:23:00:00:01:16,wifi_freq_20:23:00:00:01:62,wifi_freq_20:23:00:00:01:71,wifi_freq_20:23:00:00:01:74,wifi_freq_20:23:00:00:01:81,wifi_freq_20:23:00:00:01:82,wifi_freq_20:23:00:00:01:88,wifi_freq_20:23:00:00:01:89,wifi_freq_20:23:00:00:01:90,wifi_freq_20:23:00:00:01:91,wifi_freq_20:23:00:00:01:94,wifi_freq_20:23:00:00:02:55,wifi_freq_20:23:00:00:02:61,wifi_freq_20:23:00:00:02:73,wifi_freq_20:23:00:00:02:88,wifi_freq_20:23:00:00:03:11,wifi_freq_20:23:00:00:03:20,Latitude_degrees,Longitude_degrees,floor_ID
131.9242,2241.7645,-0.12929,3.94098,10.67128,-0.10946,-0.22965,-0.23635,7.1,-3.7,-39.4,-110.0,-98.0,-69.0,-110.0,-83.0,-88.0,-110.0,-84.0,-90.0,-85.0,-87.0,-110.0,-65.0,-87.0,-89.0,-84.0,-110.0,-110.0,-54.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,49.461013377334,11.110529162966,-2.0
131.959,2241.7845,0.07422,3.88112,10.76945,0.23202,-0.02135,-0.16793,6.9,-3.7,-39.4,-110.0,-98.0,-69.0,-110.0,-83.0,-88.0,-110.0,-84.0,-90.0,-85.0,-87.0,-110.0,-65.0,-87.0,-89.0,-84.0,-110.0,-110.0,-54.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,49.461013377334,11.110529162966,-2.0
131.9654,2241.8045,0.19154,3.96492,10.06074,0.48675,0.09594,-0.14655,6.8,-3.8,-39.5,-110.0,-98.0,-69.0,-110.0,-83.0,-88.0,-110.0,-84.0,-90.0,-85.0,-87.0,-110.0,-65.0,-87.0,-89.0,-84.0,-110.0,-110.0,-54.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,49.461013377334,11.110529162966,-2.0
131.9867,2241.8244,0.37111,4.11336,8.81093,0.38107,0.04279,-0.18076,6.6,-3.9,-39.4,-110.0,-98.0,-69.0,-110.0,-83.0,-88.0,-110.0,-84.0,-90.0,-85.0,-87.0,-110.0,-65.0,-87.0,-89.0,-84.0,-110.0,-110.0,-54.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,49.461013377334,11.110529162966,-2.0
132.0056,2241.8444,0.47646,4.15407,7.83167,0.00172,-0.15269,-0.32126,6.5,-4.0,-39.5,-110.0,-98.0,-69.0,-110.0,-83.0,-88.0,-110.0,-84.0,-90.0,-85.0,-87.0,-110.0,-65.0,-87.0,-89.0,-84.0,-110.0,-110.0,-54.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,49.461013377334,11.110529162966,-2.0
132.0234,2241.8644,0.39266,4.00562,7.63295,-0.39656,-0.33289,-0.38113,6.5,-4.0,-39.6,-110.0,-98.0,-69.0,-110.0,-83.0,-88.0,-110.0,-84.0,-90.0,-85.0,-87.0,-110.0,-65.0,-87.0,-89.0,-84.0,-110.0,-110.0,-54.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,49.461013377334,11.110529162966,-2.0
132.0435,2241.8844,0.35435,3.79253,8.12138,-0.57494,-0.30113,-0.31943,6.3,-4.0,-39.5,-110.0,-98.0,-69.0,-110.0,-83.0,-88.0,-110.0,-84.0,-90.0,-85.0,-87.0,-110.0,-65.0,-87.0,-89.0,-84.0,-110.0,-110.0,-54.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,49.461013377334,11.110529162966,-2.0
132.0652,2241.9044,0.40703,3.63211,8.64812,-0.51507,-0.16918,-0.26689,6.2,-3.9,-39.6,-110.0,-98.0,-69.0,-110.0,-83.0,-88.0,-110.0,-84.0,-90.0,-85.0,-87.0,-110.0,-65.0,-87.0,-89.0,-84.0,-110.0,-110.0,-54.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,49.461013377334,11.110529162966,-2.0
132.0832,2241.9244,0.43815,3.54353,8.8253,-0.36785,-0.02807,-0.26017,6.0,-3.8,-39.6,-110.0,-98.0,-69.0,-110.0,-83.0,-88.0,-110.0,-84.0,-90.0,-85.0,-87.0,-110.0,-65.0,-87.0,-89.0,-84.0,-110.0,-110.0,-54.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,49.461013377334,11.110529162966,-2.0
132.1056,2241.9444,0.3783,3.5148,8.71037,-0.3257,-0.00241,-0.27178,5.9,-3.7,-39.6,-110.0,-98.0,-69.0,-110.0,-83.0,-88.0,-110.0,-84.0,-90.0,-85.0,-87.0,-110.0,-65.0,-87.0,-89.0,-84.0,-110.0,-110.0,-54.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,49.461013377334,11.110529162966,-2.0
132.1316,2241.9644,0.21548,3.47409,8.53798,-0.27134,-0.03234,-0.2559,5.9,-3.6,-39.5,-110.0,-98.0,-69.0,-110.0,-83.0,-88.0,-110.0,-84.0,-90.0,-85.0,-87.0,-110.0,-65.0,-87.0,-89.0,-84.0,-110.0,-110.0,-54.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,49.461013377334,11.110529162966,-2.0
132.1448,2241.9844,0.08141,3.49564,8.37278,-0.17971,-0.08671,-0.20398,5.7,-3.5,-39.6,-110.0,-98.0,-69.0,-110.0,-83.0,-88.0,-110.0,-84.0,-90.0,-85.0,-87.0,-110.0,-65.0,-87.0,-89.0,-84.0,-110.0,-110.0,-54.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,49.461013377334,11.110529162966,-2.0
132.172,2242.0044,0.06465,3.56508,8.1549,-0.10091,-0.11603,-0.15694,5.6,-3.4,-39.7,-110.0,-98.0,-69.0,-110.0,-83.0,-88.0,-110.0,-84.0,-90.0,-85.0,-87.0,-110.0,-65.0,-87.0,-89.0,-84.0,-110.0,-110.0,-54.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,49.461013377334,11.110529162966,-2.0
132.191,2242.0244,0.13647,3.67042,8.02322,-0.07281,-0.14169,-0.149,5.6,-3.2,-39.8,-110.0,-98.0,-69.0,-110.0,-83.0,-88.0,-110.0,-84.0,-90.0,-85.0,-87.0,-110.0,-65.0,-87.0,-89.0,-84.0,-110.0,-110.0,-54.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,49.461013377334,11.110529162966,-2.0
132.205,2242.0444,0.24661,3.77098,8.02082,-0.02821,-0.13008,-0.15755,5.5,-3.2,-39.8,-110.0,-98.0,-69.0,-110.0,-83.0,-88.0,-110.0,-84.0,-90.0,-85.0,-87.0,-110.0,-65.0,-87.0,-89.0,-84.0,-110.0,-110.0,-54.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,49.461013377334,11.110529162966,-2.0
132.2254,2242.0644,0.33041,3.86436,8.10701,0.02005,-0.10992,-0.17954,5.5,-3.2,-39.7,-110.0,-98.0,-69.0,-110.0,-83.0,-88.0,-110.0,-84.0,-90.0,-85.0,-87.0,-110.0,-65.0,-87.0,-89.0,-84.0,-110.0,-110.0,-54.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,49.461013377334,11.110529162966,-2.0
132.2473,2242.0844,0.40942,3.93619,8.18603,0.05792,-0.09649,-0.19909,5.5,-3.1,-39.7,-110.0,-98.0,-69.0,-110.0,-83.0,-88.0,-110.0,-84.0,-90.0,-85.0,-87.0,-110.0,-65.0,-87.0,-89.0,-84.0,-110.0,-110.0,-54.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,49.461013377334,11.110529162966,-2.0
132.2718,2242.1044,0.46928,3.98407,8.30095,0.05486,-0.12703,-0.21497,5.4,-3.0,-39.8,-110.0,-98.0,-69.0,-110.0,-83.0,-88.0,-110.0,-84.0,-90.0,-85.0,-87.0,-110.0,-65.0,-87.0,-89.0,-84.0,-110.0,-110.0,-54.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,49.461013377334,11.110529162966,-2.0
132.2853,2242.1244,0.44534,4.01041,8.45418,0.0683,-0.11787,-0.24002,5.4,-2.8,-39.9,-110.0,-98.0,-69.0,-110.0,-83.0,-88.0,-110.0,-84.0,-90.0,-85.0,-87.0,-110.0,-65.0,-87.0,-89.0,-84.0,-110.0,-110.0,-54.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-94.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,49.461013377334,11.110529162966,-2.0
132.3071,2242.1444,0.31126,4.04872,8.62657,0.0964,-0.0128,-0.20092,5.2,-2.7,-39.9,-110.0,-98.0,-73.0,-78.0,-74.0,-110.0,-110.0,-88.0,-93.0,-89.0,-88.0,-110.0,-66.0,-92.0,-91.0,-87.0,-110.0,-94.0,-60.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,2452.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461013377334,11.110529162966,-2.0
132.3293,2242.1644,0.1652,4.10379,8.72234,0.1526,0.08128,-0.14289,5.2,-2.6,-39.9,-110.0,-98.0,-73.0,-78.0,-74.0,-110.0,-110.0,-88.0,-93.0,-89.0,-88.0,-110.0,-66.0,-92.0,-91.0,-87.0,-110.0,-94.0,-60.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,2452.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461013377334,11.110529162966,-2.0
132.3455,2242.1844,0.14126,4.16843,8.7391,0.18376,0.05745,-0.0873,5.2,-2.5,-39.9,-110.0,-98.0,-73.0,-78.0,-74.0,-110.0,-110.0,-88.0,-93.0,-89.0,-88.0,-110.0,-66.0,-92.0,-91.0,-87.0,-110.0,-94.0,-60.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,2452.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461013377334,11.110529162966,-2.0
132.367,2242.2044,0.23703,4.20195,8.76065,0.14222,-0.0354,-0.0983,5.1,-2.5,-39.9,-110.0,-98.0,-73.0,-78.0,-74.0,-110.0,-110.0,-88.0,-93.0,-89.0,-88.0,-110.0,-66.0,-92.0,-91.0,-87.0,-110.0,-94.0,-60.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,2452.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461013377334,11.110529162966,-2.0
132.3856,2242.2243,0.31844,4.21871,8.97374,0.07808,-0.07205,-0.1044,5.1,-2.6,-40.0,-110.0,-98.0,-73.0,-78.0,-74.0,-110.0,-110.0,-88.0,-93.0,-89.0,-88.0,-110.0,-66.0,-92.0,-91.0,-87.0,-110.0,-94.0,-60.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,2452.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461013377334,11.110529162966,-2.0
132.4052,2242.2443,0.29928,4.30251,9.22035,0.14649,-0.06594,-0.08363,5.1,-2.7,-40.0,-110.0,-98.0,-73.0,-78.0,-74.0,-110.0,-110.0,-88.0,-93.0,-89.0,-88.0,-110.0,-66.0,-92.0,-91.0,-87.0,-110.0,-94.0,-60.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,2452.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461013377334,11.110529162966,-2.0
132.4268,2242.2643,0.43576,4.35997,9.15092,0.13794,-0.10137,-0.06897,5.2,-2.7,-40.0,-110.0,-98.0,-73.0,-78.0,-74.0,-110.0,-110.0,-88.0,-93.0,-89.0,-88.0,-110.0,-66.0,-92.0,-91.0,-87.0,-110.0,-94.0,-60.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,2452.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461013377334,11.110529162966,-2.0
132.445,2242.2843,0.66082,4.37195,9.10782,-0.06364,-0.1814,-0.11906,5.2,-2.8,-40.1,-110.0,-98.0,-73.0,-78.0,-74.0,-110.0,-110.0,-88.0,-93.0,-89.0,-88.0,-110.0,-66.0,-92.0,-91.0,-87.0,-110.0,-94.0,-60.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,2452.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461013377334,11.110529162966,-2.0
132.4646,2242.3043,0.75659,4.30012,9.38795,-0.32754,-0.10321,-0.15755,5.2,-2.8,-40.0,-110.0,-98.0,-73.0,-78.0,-74.0,-110.0,-110.0,-88.0,-93.0,-89.0,-88.0,-110.0,-66.0,-92.0,-91.0,-87.0,-110.0,-94.0,-60.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,2452.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461013377334,11.110529162966,-2.0
132.488,2242.3243,0.67279,4.13731,10.09666,-0.41611,0.04768,-0.14106,5.1,-2.9,-40.0,-110.0,-98.0,-73.0,-78.0,-74.0,-110.0,-110.0,-88.0,-93.0,-89.0,-88.0,-110.0,-66.0,-92.0,-91.0,-87.0,-110.0,-94.0,-60.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,2452.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461013377334,11.110529162966,-2.0
