SensorTimestamp(s),gyro_x,gyro_y,gyro_z
65288.214,0.24557,0.10934,-0.02138
65288.224,0.36591,-0.01527,-0.0391
65288.234,0.38912,-0.10751,-0.01405
65288.244,0.33842,-0.23335,0.02321
65288.254,0.25717,-0.29566,0.01649
65288.265,0.21747,-0.24923,-0.01161
65288.275,0.19548,-0.15882,-0.0733
65288.285,0.11179,0.0281,-0.15272
65288.295,0.06475,0.24374,-0.18448
65288.305,0.15577,0.38423,-0.24862
65288.316,0.33109,0.37446,-0.29871
65288.326,0.4612,0.27978,-0.31276
65288.336,0.45021,0.20464,-0.24801
65288.346,0.30177,0.07697,-0.146
65288.356,0.15944,-0.07391,-0.07086
65288.366,-0.0226,-0.1857,0.02016
65288.376,-0.06048,-0.20525,0.07758
65288.386,-0.00305,-0.2926,0.0788
65288.396,0.0226,-0.30788,-0.00183
65288.406,-0.08919,-0.15944,-0.12278
65288.416,-0.16371,0.07697,-0.14783
65288.426,0.06353,0.21014,-0.17898
65288.436,0.3262,0.06903,-0.47586
65288.446,0.14783,-0.08919,-0.53573
65288.456,-0.04826,0.03238,-0.37324
65288.466,-0.16982,0.08308,-0.22969
65288.476,-0.13561,0.04398,-0.17959
65288.486,-0.08125,-0.04093,-0.0672
65288.496,-0.06414,-0.12706,0.05253
65288.506,-0.01038,-0.1967,0.16127
65288.516,0.14233,-0.21869,0.16799
65288.5259,0.29932,-0.37568,0.11301
65288.536,0.28894,-0.58521,0.09346
65288.5459,0.10507,-0.71716,0.13683
65288.556,-0.06353,-0.76358,0.16493
65288.5659,-0.24312,-0.72754,0.13011
65288.576,-0.39279,-0.53512,0.11118
65288.586,-0.49052,-0.2645,0.06109
65288.596,-0.37324,-0.15211,-0.03787
65288.606,-0.05131,-0.17593,-0.15638
65288.616,0.23335,-0.27855,-0.20464
65288.6259,0.33964,-0.39462,-0.18631
65288.6359,0.27306,-0.42944,-0.146
65288.646,0.05559,-0.37385,-0.1179
65288.656,-0.14966,-0.27184,-0.14905
65288.666,-0.29077,-0.18448,-0.23152
65288.676,-0.33598,-0.20586,-0.29749
65288.6859,-0.2865,-0.34147,-0.36102
65288.6959,-0.22419,-0.45021,-0.42089
65288.706,-0.15027,-0.49969,-0.45326
65288.716,-0.05681,-0.61697,-0.46976
65288.7259,0.04948,-0.82039,-0.47831
65288.736,0.11057,-0.92057,-0.50213
65288.7459,0.12156,-0.94379,-0.52046
65288.7559,0.1014,-0.98716,-0.57421
65288.766,0.03604,-1.0684,-0.69211
65288.776,-0.03543,-0.97311,-0.69578
65288.786,-0.11118,-0.87965,-0.72326
65288.796,-0.16432,-0.88331,-0.77397
65288.806,-0.20769,-0.84788,-0.79962
65288.817,-0.25107,-0.84299,-0.86743
65288.827,-0.30055,-0.9334,-0.978
65288.8369,-0.34208,-1.03603,-1.04275
65288.8469,-0.3708,-1.1356,-1.03114
65288.8579,-0.33781,-1.30175,-0.97922
65288.8679,-0.19303,-1.55526,-0.90286
65288.879,0.00794,-1.74402,-0.85032
65288.8889,0.19487,-1.84542,-0.81489
65288.899,0.22235,-1.8552,-0.81428
65288.909,0.11423,-1.81122,-0.82955
65288.919,-0.02443,-1.77945,-0.87904
65288.93,-0.20159,-1.76357,-1.00182
65288.94,-0.28527,-1.78067,-1.12216
65288.95,-0.29199,-1.87047,-1.25288
65288.96,-0.24496,-1.90712,-1.27671
65288.97,-0.14172,-1.8888,-1.32008
65288.9799,-0.04581,-1.89429,-1.37872
65288.99,0.02627,-1.83015,-1.42148
65289,-0.00428,-1.78495,-1.44225
65289.01,-0.11668,-1.75379,-1.50029
65289.02,-0.22907,-1.80083,-1.54305
65289.03,-0.31582,-1.92728,-1.55465
65289.0399,-0.34208,-2.06167,-1.54121
65289.05,-0.29322,-2.27059,-1.53144
65289.06,-0.20159,-2.43491,-1.52044
65289.07,-0.10751,-2.51982,-1.48135
65289.08,-0.07086,-2.5186,-1.44103
65289.09,-0.09774,-2.42697,-1.41171
65289.0999,-0.1405,-2.34572,-1.41232
65289.1099,-0.20831,-2.25043,-1.39766
65289.12,-0.28222,-2.2321,-1.40988
65289.13,-0.34453,-2.25593,-1.4337
65289.14,-0.38485,-2.27547,-1.44286
65289.15,-0.41172,-2.28525,-1.4337
65289.1599,-0.42699,-2.31579,-1.41782
65289.1699,-0.42699,-2.35,-1.39399
65289.18,-0.416,-2.32312,-1.37261
65289.19,-0.37996,-2.24188,-1.33108
65289.2,-0.3598,-2.18568,-1.30847
65289.2099,-0.37813,-2.19301,-1.30298
65289.22,-0.40867,-2.20828,-1.27549
65289.2299,-0.44593,-2.20217,-1.22967
65289.24,-0.4612,-2.19911,-1.23334
65289.25,-0.44654,-2.26326,-1.24555
65289.26,-0.40195,-2.27914,-1.26388
65289.27,-0.38912,-2.2266,-1.27671
65289.28,-0.40684,-2.15635,-1.26755
65289.2899,-0.43127,-2.14108,-1.26144
65289.3,-0.42089,-2.18018,-1.25716
65289.31,-0.35919,-2.23149,-1.24006
65289.32,-0.28405,-2.24921,-1.22601
65289.331,-0.21075,-2.20828,-1.23761
65289.341,-0.19181,-2.17896,-1.26022
65289.351,-0.22785,-2.19911,-1.30664
65289.3609,-0.28588,-2.20461,-1.33352
65289.371,-0.36591,-2.16307,-1.35001
65289.3809,-0.41356,-2.13681,-1.39949
65289.391,-0.44288,-2.0971,-1.49295
65289.401,-0.48258,-2.01952,-1.58092
65289.411,-0.51191,-1.98043,-1.65483
65289.421,-0.50885,-2.02685,-1.70737
65289.431,-0.45143,-2.08977,-1.7318
65289.4409,-0.37751,-2.09893,-1.72875
65289.4509,-0.30482,-2.10015,-1.7147
65289.4608,-0.26634,-2.10626,-1.68538
65289.471,-0.23518,-2.12887,-1.67621
65289.481,-0.21686,-2.13558,-1.68049
65289.491,-0.21747,-2.09649,-1.67621
65289.5009,-0.21808,-2.11237,-1.65361
65289.5109,-0.2303,-2.15147,-1.65239
65289.521,-0.2529,-2.14475,-1.64445
65289.531,-0.29322,-2.05984,-1.60474
65289.541,-0.29993,-2.05129,-1.57603
65289.551,-0.26512,-2.11298,-1.57053
65289.5609,-0.17532,-2.12948,-1.56626
65289.5709,-0.06658,-2.14536,-1.56565
65289.581,0.0171,-2.20522,-1.55221
65289.591,0.07514,-2.26203,-1.55465
65289.601,0.09102,-2.29013,-1.56504
65289.611,0.04215,-2.24432,-1.5632
65289.621,-0.02382,-2.21561,-1.55282
65289.6309,-0.09041,-2.19911,-1.59558
65289.641,-0.15516,-2.2095,-1.65178
65289.651,-0.24557,-2.2547,-1.68782
65289.661,-0.29016,-2.30968,-1.67499
65289.672,-0.26389,-2.30113,-1.62307
65289.682,-0.18082,-2.18568,-1.58703
65289.692,-0.05498,-1.93889,-1.57664
65289.702,0.01344,-1.69332,-1.5968
65289.7119,0.03054,-1.37078,-1.63284
65289.7219,0.01161,-1.27732,-1.65667
65289.732,-0.02993,-1.33535,-1.65361
65289.742,-0.06048,-1.43126,-1.6249
65289.752,-0.11851,-1.5852,-1.53266
65289.762,-0.19853,-1.65667,-1.45508
65289.7719,-0.31948,-1.6359,-1.38361
65289.7819,-0.43555,-1.54793,-1.32558
65289.792,-0.54062,-1.36834,-1.26999
65289.802,-0.6298,-1.14782,-1.25472
65289.812,-0.69394,-0.89309,-1.27671
65289.8219,-0.69883,-0.72632,-1.27365
65289.832,-0.67073,-0.63347,-1.21807
65289.8419,-0.63958,-0.63163,-1.14843
65289.852,-0.59498,-0.69578,-1.03603
65289.8619,-0.56444,-0.79535,-0.9108
65289.872,-0.5455,-0.91141,-0.74464
65289.882,-0.54245,-0.95295,-0.62003
65289.892,-0.53939,-0.88881,-0.45571
65289.9019,-0.5174,-0.73426,-0.37813
65289.912,-0.43066,-0.5736,-0.31337
65289.922,-0.31826,-0.46304,-0.27245
65289.932,-0.11057,-0.33598,-0.18265
65289.942,0.0617,-0.25717,-0.15088
65289.952,0.18937,-0.22541,-0.13134
65289.9619,0.22663,-0.20403,-0.13622
65289.9719,0.16799,-0.15149,-0.13073
65289.982,0.04154,-0.10201,-0.13256
65289.992,-0.1576,-0.05925,-0.15333
65290.002,-0.29566,-0.0452,-0.16188
65290.012,-0.3934,-0.02932,-0.14539
65290.0219,-0.41722,-0.0617,-0.07636
65290.0319,-0.3653,-0.17287,0.02321
65290.042,-0.29016,-0.30727,0.10873
65290.052,-0.21319,-0.37446,0.18021
65290.062,-0.18326,-0.35552,0.2138
65290.072,-0.17654,-0.26512,0.2193
65290.082,-0.18754,-0.16616,0.20586
65290.0919,-0.27611,-0.07147,0.16921
65290.102,-0.36835,-0.01527,0.16066
65290.112,-0.48747,0.01344,0.14966
65290.122,-0.54978,-0.01405,0.12584
65290.132,-0.5455,-0.04948,0.10873
65290.143,-0.49602,-0.09774,0.13744
65290.153,-0.42028,-0.19364,0.22358
65290.163,-0.33842,-0.29322,0.28588
65290.1729,-0.27061,-0.40195,0.32559
65290.1829,-0.26084,-0.48136,0.31643
65290.193,-0.3091,-0.52107,0.28466
65290.2039,-0.39767,-0.41172,0.23946
65290.2138,-0.48442,-0.24557,0.15944
65290.224,-0.5565,-0.07453,0.07391
65290.234,-0.59865,0.08002,-0.01466
65290.244,-0.61514,0.15211,-0.0788
65290.254,-0.64324,0.19364,-0.11484
65290.2639,-0.66096,0.16188,-0.09285
65290.2739,-0.65118,0.02016,-0.01405
65290.284,-0.61148,-0.16371,0.07391
65290.2949,-0.49847,-0.38057,0.16066
65290.305,-0.42272,-0.5003,0.16982
65290.315,-0.37141,-0.52901,0.12645
65290.325,-0.40989,-0.45387,0.06231
65290.335,-0.49541,-0.29932,-0.02321
65290.345,-0.55039,-0.1686,-0.09224
65290.3549,-0.5736,0.02505,-0.19303
65290.365,-0.5565,0.1576,-0.31948
65290.3759,-0.48381,0.25229,-0.48381
65290.3859,-0.40623,0.31154,-0.55711
65290.396,-0.31276,0.38362,-0.60048
65290.406,-0.22907,0.41905,-0.60476
65290.416,-0.16982,0.42272,-0.5962
65290.427,-0.17165,0.35919,-0.5846
65290.437,-0.24496,0.18876,-0.56505
65290.447,-0.31093,0.0672,-0.54917
65290.4568,-0.36224,-0.0617,-0.54367
65290.4669,-0.35797,-0.16249,-0.55161
65290.4769,-0.25656,-0.28039,-0.55405
65290.4869,-0.08674,-0.34208,-0.51191
65290.497,0.13011,-0.33475,-0.40989
65290.507,0.29138,-0.25656,-0.28405
65290.5169,0.41233,-0.16249,-0.17532
65290.5269,0.49663,-0.16799,-0.08063
65290.5369,0.55589,-0.23213,-0.011
65290.5469,0.55894,-0.26573,-0.00244
65290.557,0.52351,-0.27184,-0.06536
65290.567,0.4777,-0.18082,-0.12889
65290.577,0.42577,0.03115,-0.20708
65290.5869,0.42028,0.18876,-0.26634
65290.5969,0.44227,0.26145,-0.31521
65290.6069,0.48564,0.25045,-0.32315
65290.6179,0.56322,0.14233,-0.30177
65290.629,0.6463,-0.07941,-0.24374
65290.6389,0.72326,-0.30421,-0.17104
65290.6489,0.76847,-0.50213,-0.12034
65290.6589,0.75259,-0.6182,-0.12278
65290.669,0.6805,-0.63041,-0.14355
65290.679,0.57177,-0.54856,-0.16738
65290.689,0.48686,-0.45387,-0.19609
65290.6987,0.35858,-0.33598,-0.25168
65290.7089,0.23763,-0.13867,-0.31337
65290.7199,0.15821,0.05131,-0.3879
65290.7299,0.16066,0.07086,-0.46792
65290.7399,0.19731,-0.05986,-0.55161
65290.7509,0.2248,-0.19975,-0.5901
65290.7608,0.24435,-0.33353,-0.57605
65290.7709,0.25107,-0.49297,-0.5339
65290.781,0.2303,-0.61758,-0.47098
65290.791,0.1967,-0.59376,-0.4215
65290.8008,0.14478,-0.47098,-0.38973
65290.8109,0.11912,-0.32009,-0.38668
65290.8209,0.12217,-0.03604,-0.38546
65290.8309,0.16066,0.20831,-0.37874
65290.841,0.21564,0.31093,-0.3488
65290.8509,0.2419,0.25534,-0.30788
65290.861,0.28894,0.07514,-0.24618
65290.8707,0.3427,-0.11668,-0.19059
65290.8809,0.405,-0.32987,-0.15944
65290.8909,0.41722,-0.44471,-0.13134
65290.9009,0.37996,-0.41233,-0.09957
65290.911,0.32865,-0.1912,-0.04337
65290.921,0.28894,0.08063,0.01405
65290.931,0.2926,0.21441,0.02627
65290.9409,0.35675,0.30665,0.00855
65290.9509,0.46304,0.39279,-0.01283
65290.9609,0.57544,0.47831,-0.02321
65290.971,0.64813,0.52595,-0.02566
65290.981,0.64568,0.47281,-0.01955
65290.991,0.58032,0.37446,0.00611
65291.0009,0.46365,0.27,0.05192
65291.0109,0.35552,0.24007,0.07025
65291.0209,0.25168,0.25351,0.07453
65291.031,0.14722,0.3091,0.05742
65291.041,-0.01161,0.36713,0.01588
65291.051,-0.15882,0.34025,-0.04276
65291.062,-0.34514,0.24251,-0.13011
65291.0729,-0.43616,0.12767,-0.18631
65291.083,-0.41722,0.10385,-0.19303
65291.0929,-0.31826,0.17776,-0.17532
65291.1028,-0.09591,0.32315,-0.15333
65291.1129,0.11851,0.43555,-0.12095
65291.1229,0.30543,0.49358,-0.07514
65291.1329,0.36469,0.43127,-0.01894
65291.143,0.3207,0.23946,0.05498
65291.153,0.23702,0.10385,0.09774
65291.163,0.10629,-0.03604,0.17959
65291.1729,0.04154,-0.06781,0.27611
65291.1829,0.03238,0.02138,0.36041
65291.1929,0.06048,0.07697,0.37568
65291.203,0.08491,0.09163,0.37385
65291.213,0.08369,0.06048,0.35186
65291.223,0.0788,0.0281,0.2926
65291.233,0.07514,0.01283,0.22235
65291.2429,0.05986,0.00305,0.11851
65291.254,0.06109,0.05192,0.0281
65291.2639,0.08796,0.13806,-0.03421
65291.2739,0.10446,0.17959,-0.05376
65291.2839,0.11179,0.15149,-0.0336
65291.294,0.11668,0.09957,0.02321
65291.304,0.09713,0.01588,0.09713
65291.314,0.06842,-0.04704,0.14355
65291.3239,0.0507,-0.03054,0.21686
65291.3339,0.05131,0.03115,0.25412
65291.3439,0.06231,0.09529,0.24679
65291.3549,0.08125,0.13928,0.19548
65291.3649,0.08002,0.1631,0.12584
65291.3749,0.0562,0.17532,0.06536
65291.385,0.02382,0.19059,0.02443
65291.395,-0.00061,0.17043,0.01038
65291.405,-0.02443,0.13011,0.04276
65291.4149,-0.03238,0.08063,0.11301
65291.4249,-0.02382,0.01588,0.17776
65291.4349,0.00244,-0.0391,0.22419
65291.4449,0.02016,-0.06353,0.22846
65291.455,0.03726,-0.04826,0.19609
65291.465,0.04826,0.03726,0.13744
65291.4749,0.07208,0.10873,0.08858
65291.4849,0.09346,0.12523,0.04093
65291.4948,0.135,0.09774,0.03054
65291.5049,0.19303,0.04154,0.05742
65291.5149,0.23824,-0.04765,0.12462
65291.5249,0.24984,-0.1686,0.20831
65291.5349,0.21869,-0.26206,0.25473
65291.5447,0.12462,-0.29749,0.27794
65291.5549,0.04154,-0.22113,0.27428
65291.5649,-0.00977,-0.1405,0.21258
65291.5749,-0.02627,-0.12889,0.14722
65291.5859,0.00977,-0.11729,0.10996
65291.5959,0.06658,-0.13073,0.10568
65291.6059,0.11912,-0.12339,0.10018
65291.6169,0.15394,-0.09346,0.07086
65291.6269,0.13195,-0.06475,0.00428
65291.6369,0.09102,-0.03421,-0.05437
65291.6469,0.01466,0.03299,-0.1069
65291.6568,-0.04337,0.09285,-0.13073
65291.6669,-0.14722,0.12584,-0.16127
65291.6769,-0.25962,0.08308,-0.15394
65291.6869,-0.38607,-0.01955,-0.14661
65291.6969,-0.48014,-0.06842,-0.12278
65291.7069,-0.56077,-0.17349,-0.08919
65291.7169,-0.56261,-0.2645,-0.05253
65291.7268,-0.49908,-0.32742,-0.0055
65291.7369,-0.37324,-0.37874,0.03238
65291.7467,-0.20464,-0.42761,0.05315
65291.7579,-0.03054,-0.45265,0.04643
65291.7679,0.11118,-0.42272,0.03299
65291.7779,0.20831,-0.3488,0.02321
65291.7879,0.30788,-0.29016,-0.00855
65291.7979,0.32987,-0.3091,-0.04032
65291.8079,0.28283,-0.29505,-0.07269
65291.8179,0.19426,-0.11606,-0.0507
65291.8279,0.06658,0.02505,0.01527
65291.8379,-0.05559,-0.00122,0.05376
65291.8479,-0.16432,-0.14722,0.10446
65291.8589,-0.22358,-0.29505,0.14294
65291.8689,-0.26939,-0.46365,0.13256
65291.8789,-0.29199,-0.551,0.10018
65291.8889,-0.30177,-0.52473,0.04765
65291.8989,-0.2926,-0.41783,-0.011
65291.9089,-0.25595,-0.27428,-0.10751
65291.9189,-0.20525,-0.11179,-0.17959
65291.9289,-0.13073,-0.00611,-0.24312
65291.9399,-0.08125,0.02505,-0.24435
65291.9499,-0.0617,-0.01038,-0.22663
65291.9599,-0.05559,-0.05681,-0.19548
65291.9699,-0.05437,-0.08125,-0.14783
65291.9799,-0.04704,-0.05925,-0.11851
65291.9899,-0.02688,-0.0336,-0.1014
65291.9999,-0.0226,0.00183,-0.08796
65292.0099,-0.01772,0.00855,-0.07269
65292.0199,-0.02688,-0.03543,-0.0788
65292.0299,-0.02138,-0.06109,-0.09163
65292.0399,-0.01527,-0.04643,-0.09468
65292.0499,0.00428,-0.00794,-0.08186
65292.0599,0.00977,0.02321,-0.05742
65292.0699,0.0281,0.04215,-0.03176
65292.0799,0.03054,0.02932,-0.02566
65292.0899,0.02138,0.00672,-0.02138
65292.0999,-0.00183,-0.01833,-0.01161
65292.1099,-0.03299,-0.02993,-0.00305
65292.1199,-0.04093,-0.01649,0.00122
65292.1299,-0.03726,0.0391,0.01588
65292.1399,0.00061,0.1069,0.02932
65292.1499,0.05437,0.18387,0.03421
65292.1599,0.12523,0.2022,0.0336
65292.1699,0.18326,0.19609,0.05253
65292.1799,0.22297,0.1912,0.07941
65292.1899,0.24374,0.18998,0.10629
65292.1999,0.23946,0.16371,0.12828
65292.2099,0.23457,0.13011,0.1295
65292.2199,0.22663,0.12645,0.10996
65292.2299,0.23457,0.19426,0.05559
65292.2399,0.24068,0.30299,-0.01344
65292.2499,0.23824,0.39767,-0.09041
65292.2599,0.21747,0.42761,-0.13806
65292.2699,0.18448,0.40684,-0.17532
65292.2799,0.15638,0.37874,-0.17715
65292.2899,0.13561,0.32987,-0.16249
65292.2999,0.11362,0.26573,-0.14661
65292.3099,0.05498,0.19426,-0.12095
65292.3199,-0.02016,0.15333,-0.0898
65292.3299,-0.12278,0.08369,-0.07575
65292.3399,-0.21808,-0.0281,-0.07575
65292.3499,-0.28222,-0.1124,-0.09652
65292.3597,-0.31948,-0.13867,-0.12706
65292.3699,-0.32009,-0.09102,-0.17532
65292.3799,-0.30055,-0.011,-0.19914
65292.3899,-0.25779,0.10751,-0.19975
65292.3999,-0.19609,0.18326,-0.15516
65292.4099,-0.09224,0.2419,-0.0788
65292.4209,0.01527,0.21441,0
65292.4309,0.10812,0.12095,0.07575
65292.4409,0.15699,0.02566,0.14661
65292.4509,0.1857,-0.01466,0.26328
65292.4608,0.1967,0.05437,0.37202
65292.4709,0.20525,0.14661,0.43738
65292.4809,0.21197,0.19242,0.42944
65292.4919,0.2193,0.24312,0.37996
65292.5017,0.1967,0.23335,0.31093
65292.5129,0.13683,0.15699,0.21869
65292.5229,0.05742,0.06109,0.14783
65292.5329,-0.04643,-0.03482,0.11606
65292.5429,-0.13378,-0.11545,0.11118
65292.5529,-0.19181,-0.14905,0.11118
65292.5629,-0.20403,-0.13073,0.10568
65292.5729,-0.15455,-0.06903,0.1179
65292.5829,-0.06536,0.06536,0.14416
65292.5929,0.01955,0.25779,0.13744
65292.6029,0.07697,0.3934,0.10201
65292.6129,0.12645,0.49236,0.02932
65292.6239,0.15088,0.49786,-0.03848
65292.6339,0.14172,0.42699,-0.10873
65292.6439,0.12584,0.35613,-0.14478
65292.6539,0.08674,0.27306,-0.15577
65292.6649,0.0507,0.20892,-0.12889
65292.6749,0.04887,0.16982,-0.08002
65292.6849,0.07453,0.16738,-0.01222
65292.6949,0.09346,0.14966,0.07453
65292.7049,0.09529,0.13622,0.15394
65292.7149,0.07147,0.14905,0.22052
65292.7248,0.03787,0.14478,0.24251
65292.7349,-0.00977,0.07758,0.23396
65292.7449,-0.01527,0.00916,0.19731
65292.7559,0.02199,-0.04643,0.13256
65292.7669,0.08063,-0.09468,0.07147
65292.7769,0.11545,-0.12339,0.02871
65292.7879,0.10751,-0.10507,0.00183
65292.7979,0.06597,-0.06048,0.00183
65292.8079,0.01955,-0.06475,0.02443
65292.8179,-0.05437,-0.07575,0.05925
65292.8279,-0.11484,-0.05376,0.07758
65292.8379,-0.15516,-0.0452,0.10079
65292.8479,-0.13195,-0.10079,0.11179
65292.8579,-0.03665,-0.21625,0.08186
65292.8679,0.05742,-0.30665,0.04154
65292.8779,0.10568,-0.38851,0.00855
65292.8879,0.05131,-0.42577,-0.01955
65292.8979,-0.10812,-0.37568,-0.05009
65292.9079,-0.30116,-0.25229,-0.08063
65292.9179,-0.53451,-0.16616,-0.12889
65292.9279,-0.68111,-0.18143,-0.18326
65292.9379,-0.81306,-0.15577,-0.25962
65292.9479,-0.85643,-0.11057,-0.32132
65292.9579,-0.81734,-0.16493,-0.38301
65292.9679,-0.69028,-0.22297,-0.40684
65292.9779,-0.42577,-0.20769,-0.40012
65292.9879,-0.27917,-0.13989,-0.35919
65292.9979,-0.20097,-0.11484,-0.28405
65293.0079,-0.21258,-0.28955,-0.23824
65293.0179,-0.30421,-0.71105,-0.26878
65293.0279,-0.36163,-1.00487,-0.27245
65293.0379,-0.39523,-1.05741,-0.23213
65293.0479,-0.37141,-0.82772,-0.20892
65293.0579,-0.28161,-0.39951,-0.20281
65293.0689,-0.11362,0.09774,-0.18692
65293.0789,0.07575,0.37935,-0.13439
65293.0889,0.20586,0.41722,-0.10018
65293.0989,0.27245,0.24312,-0.08858
65293.1089,0.27611,-0.06597,-0.06658
65293.1189,0.18509,-0.44838,-0.03971
65293.1289,0.04826,-0.69883,-0.0226
65293.1389,-0.10812,-0.78557,-0.01038
65293.1489,-0.21014,-0.68295,-0.00611
65293.1589,-0.25534,-0.38546,-0.01527
65293.1689,-0.24618,-0.07453,-0.0452
65293.1789,-0.18326,0.1741,-0.09774
65293.1889,-0.0898,0.2303,-0.1405
65293.1989,0.04826,0.15272,-0.19853
65293.2089,0.13378,0.04887,-0.23152
65293.2189,0.15027,-0.05803,-0.21014
65293.2289,0.11912,-0.15577,-0.16127
65293.2389,0.05681,-0.24496,-0.10446
65293.2489,0.00305,-0.26817,-0.08002
65293.2589,-0.08552,-0.23213,-0.06597
65293.2689,-0.14233,-0.16371,-0.07391
65293.2789,-0.17654,-0.02627,-0.11057
65293.2889,-0.15944,0.10018,-0.15333
65293.2989,-0.10446,0.18998,-0.17654
65293.3089,-0.05864,0.20403,-0.17837
65293.3189,-0.01527,0.13806,-0.15699
65293.3289,0.04459,0.02443,-0.13867
65293.3389,0.09957,-0.15211,-0.12706
65293.3488,0.11606,-0.24923,-0.14539
65293.3589,0.0672,-0.20525,-0.16432
65293.3689,0.01772,-0.08858,-0.17715
65293.3789,-0.05498,0.11118,-0.22052
65293.3889,-0.09652,0.32987,-0.25351
65293.3989,-0.16249,0.67745,-0.28466
65293.4089,-0.2529,0.96578,-0.28222
65293.4189,-0.32559,1.09711,-0.29871
65293.4289,-0.29505,0.95417,-0.32803
65293.4389,-0.16371,0.6463,-0.35613
65293.4489,-0.05681,0.38912,-0.37446
65293.4589,0.09346,0.14233,-0.3653
65293.4689,0.22663,0.03787,-0.34147
65293.4789,0.35003,-0.02016,-0.30299
65293.4889,0.35736,0.03604,-0.24129
65293.4989,0.28466,0.19975,-0.15821
65293.5089,0.16249,0.34819,-0.08552
65293.5188,0.04887,0.38301,-0.0617
65293.5289,0.02199,0.35613,-0.07453
65293.5389,0.03543,0.29505,-0.10507
65293.5489,0.03543,0.22663,-0.12462
65293.5589,-0.00977,0.13256,-0.14294
65293.5689,-0.08735,0.00855,-0.15027
65293.5799,-0.21319,-0.18326,-0.18082
65293.5899,-0.32559,-0.34147,-0.21014
65293.5999,-0.44227,-0.42333,-0.23763
65293.6099,-0.4612,-0.35919,-0.25229
65293.6199,-0.38851,-0.09957,-0.25045
65293.6299,-0.281,0.15394,-0.22541
65293.6399,-0.1014,0.36041,-0.17898
65293.6499,-0.01283,0.36652,-0.13744
65293.6599,0.03238,0.24984,-0.06781
65293.6699,0.01649,0.10629,-0.01527
65293.6799,-0.02993,-0.08613,0.0507
65293.6899,-0.04276,-0.12401,0.10568
65293.6999,-0.01588,-0.00733,0.13195
65293.7099,0.00733,0.07941,0.10873
65293.7199,0.00183,0.10385,0.06658
65293.7299,-0.05681,0.06658,0.03238
65293.7399,-0.17104,0.0672,0.0171
65293.7499,-0.27611,0.10934,0.0055
65293.7599,-0.31398,0.17165,0.00428
65293.7699,-0.26634,0.26756,0.00855
65293.7799,-0.12156,0.3879,0.02505
65293.7899,0.00244,0.43921,0.04765
65293.7999,0.07086,0.4215,0.07636
65293.8099,0.07453,0.36713,0.10751
65293.8199,0.08674,0.27061,0.11301
65293.8299,0.09041,0.14905,0.09957
65293.8398,0.08796,0.05498,0.07086
65293.8499,0.08613,0.03848,0.0672
65293.8599,0.09957,0.1014,0.07758
65293.8699,0.13317,0.18937,0.09713
65293.8799,0.20342,0.27061,0.11118
65293.8909,0.26878,0.30299,0.12217
65293.9009,0.30116,0.28894,0.135
65293.9109,0.30116,0.25351,0.15211
65293.9209,0.29016,0.20525,0.14783
65293.9309,0.27611,0.14966,0.12706
65293.9409,0.24129,0.05559,0.08491
65293.9509,0.19609,-0.01344,0.03054
65293.9609,0.14111,-0.08674,-0.05192
65293.9709,0.09285,-0.135,-0.10079
65293.9809,0.04215,-0.18692,-0.12278
65293.9909,0.00977,-0.20464,-0.12339
65294.0009,0.00183,-0.14172,-0.10263
65294.0109,0.04948,-0.06109,-0.0672
65294.0209,0.12217,0.04276,-0.03299
65294.0309,0.18143,0.11057,-0.00244
65294.0409,0.21808,0.15027,0.0452
65294.0509,0.20586,0.08796,0.05681
65294.0609,0.14966,-0.09346,0.05253
65294.0719,0.07391,-0.24007,0.04459
65294.0819,0.02077,-0.32254,0.03238
65294.0919,0.02627,-0.35369,0.00489
65294.1019,0.08063,-0.37629,-0.01772
65294.1119,0.13256,-0.32254,-0.03238
65294.1229,0.16066,-0.18265,-0.03115
65294.1328,0.13439,-0.10629,-0.00855
65294.1429,0.07086,-0.09407,-0.00183
65294.1529,-0.00367,-0.15272,-0.00183
65294.1629,-0.07758,-0.22541,0.00733
65294.1739,-0.1405,-0.29322,0.00855
65294.1839,-0.22785,-0.34086,-0.01038
65294.1939,-0.32681,-0.37874,-0.04887
65294.2039,-0.44166,-0.44471,-0.08613
65294.2139,-0.50213,-0.51374,-0.11423
65294.2239,-0.47892,-0.54917,-0.13622
65294.2339,-0.39706,-0.50702,-0.14844
65294.2439,-0.22113,-0.43188,-0.1631
65294.2549,-0.03054,-0.31521,-0.18204
65294.2649,0.07514,-0.18265,-0.19548
65294.2749,0.08186,-0.09346,-0.19975
65294.2849,0.0171,-0.06842,-0.17959
65294.2949,-0.05192,-0.07453,-0.17898
65294.3049,-0.09102,-0.08369,-0.19914
65294.3149,-0.07636,-0.06475,-0.20036
65294.3249,-0.02138,-0.04826,-0.19181
65294.3349,0.01955,-0.06781,-0.18509
65294.3449,0.04948,-0.11668,-0.16371
65294.3549,0.0617,-0.15638,-0.12767
65294.3649,0.07147,-0.18448,-0.06903
65294.3749,0.0843,-0.17654,-0.01161
65294.3849,0.08308,-0.14722,0.04337
65294.3949,0.07025,-0.13928,0.06842
65294.4049,0.04887,-0.13134,0.06781
65294.4149,0.01772,-0.15577,0.06231
65294.4247,-0.04276,-0.21014,0.05131
65294.4349,-0.1124,-0.19242,0.04826
65294.4449,-0.17532,-0.10812,0.04398
65294.4549,-0.20831,-0.03665,0.03299
