AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,yaw_deq_ori,yaw_deg,yaw_error,Quat_w,Quat_x,Quat_y,Quat_z,q_w,q_x,q_y,q_z,quat_angle_error_deg
151.9647,67989.3692,7.555220678542217,-6.321304212495462,9.650098158257395,0.017146426287085324,0.02238523751898878,0.0041960460012966105,-7.1405132512352605,-24.355130945130142,17.678620736540907,-163.815552,-164.36526847571707,0.5497164757170765,0.113976332463051,0.06917486,-0.53616261,-0.83351898,-0.24735646168314943,-0.15958778309245328,0.5189866801972071,0.8024956985112821,18.92815008650857
151.9821,67989.3892,7.551403331047341,-6.2582821593436915,9.64011723977493,0.016329961618435432,0.011156166020993775,0.01235075069951087,-7.000929776509088,-24.336220733500202,17.705419479952095,-163.860001,-164.36320119551527,0.5032001955152623,0.1137371889401167,0.06896717,-0.53574693,-0.83383608,-0.24734101285315596,-0.1597204678801337,0.5186957933789179,0.8026621141127448,18.97217449159565
152.004,67989.4092,7.566241036147782,-6.214882083099667,9.61621252263678,0.008958151757925616,0.002949930675745013,0.023027988727440885,-6.8608051334163935,-24.22171265822363,17.65131388484865,-164.029587,-164.36344083910154,0.3338538391015504,0.1135080704201402,0.06954648,-0.5350005,-0.83429831,-0.2473489313447861,-0.1599109829371607,0.5184379130730952,0.8027883369774859,18.9713459785911
152.0224,67989.4292,7.584016047119587,-6.217799449351213,9.594658917871115,-0.0009365034646615982,0.0027584345599505743,0.031517424254058145,-6.761919512958505,-24.05199020568224,17.546542771215375,-164.258377,-164.3650004433881,0.10662344338811636,0.1127513284450657,0.07002632,-0.53539091,-0.83411032,-0.24738111936207166,-0.1601386648250641,0.5182225058412493,0.8028721095235721,19.03024676003529
152.0425,67989.4492,7.579933691906568,-6.2599233808130705,9.592464252389352,-0.010693541734289729,0.009457186421449198,0.032091577934132254,-6.7321336243079415,-23.883467403397823,17.44498109060847,-164.222214,-164.36602680246733,0.1438128024673233,0.1131523091759978,0.07058689,-0.53594512,-0.83365273,-0.24742561755552606,-0.160352309874324,0.5180486794615823,0.8029279333809144,18.97312960891331
152.0584,67989.4692,7.544081854273629,-6.3188786883940375,9.610027187076309,-0.022194592721632322,0.01740355882163396,0.020973165164747416,-6.7706103035596055,-23.769235571930235,17.38958729367884,-164.169952,-164.36335191827075,0.19339991827075664,0.113413013075678,0.07061411,-0.53582698,-0.83369094,-0.24746611877269561,-0.16047416655765795,0.517911342181423,0.802979703085352,18.95844248460953
152.0778,67989.4892,7.495616055237852,-6.3813123902825435,9.632422224479638,-0.0376669233178185,0.022131648055869098,-0.0023368847596158676,-6.853141501025142,-23.738468773195258,17.389490526331777,-164.125412,-164.31762084611785,0.19220884611783617,0.1136502642897171,0.07052142,-0.53525776,-0.83403206,-0.2477184351288993,-0.16006263779691765,0.5180967527761463,0.8028644241972582,18.940555752048617
152.1027,67989.5092,7.442957989380878,-6.46168073935268,9.645352948342435,-0.05412883822434662,0.024055472628826312,-0.03519437122169812,-6.9473380616365334,-23.7835747614906,17.423664159150274,-164.020325,-164.2910041022047,0.2706791022046957,0.1140018094369053,0.07025611,-0.53491145,-0.83422863,-0.247827522226581,-0.15958347842074494,0.5184604767840021,0.8026913271333349,18.904344317112702
152.1186,67989.5293,7.390624874948836,-6.549089554674057,9.64828923045962,-0.06387211232576481,0.026542889855517133,-0.07058464886579428,-7.02473948704121,-23.86695201126111,17.46263799852878,-163.937424,-164.2765527449122,0.339128744912216,0.1140365836804503,0.06996018,-0.53565407,-0.83377212,-0.24779984785330716,-0.15900414235479693,0.5189006793452594,0.8025303751839686,18.877888903201764
152.1442,67989.5503,7.328701828611135,-6.607208519862109,9.651956398467604,-0.06042937968156159,0.03038241969168913,-0.09644355718573289,-7.067874445058877,-23.944127778544612,17.488879191819674,-163.852173,-164.26612735103174,0.41395435103174805,0.1138304276255139,0.06944425,-0.53698295,-0.83298826,-0.24768282034862976,-0.15833516310262277,0.5193326600995354,0.8024193322592339,18.87295819194115
152.158,67989.5702,7.259715393305525,-6.610686817779305,9.659546437664128,-0.04396018589076499,0.0320226621273954,-0.10124669381276315,-7.0740233659726135,-23.982736497723327,17.504030670345823,-163.765854,-164.2515027944078,0.4856487944078083,0.1125083631469052,0.06712429,-0.5382846,-0.8325178,-0.24755423839244187,-0.15764176253086773,0.5196687661552669,0.8023779329236083,19.088998174439897
152.183,67989.5902,7.213173013991951,-6.574439788509089,9.657333791994082,-0.021796860112639316,0.028934717679626534,-0.08404784427038108,-7.053141723534799,-23.970281043611426,17.52413826520458,-163.543671,-164.2291140799023,0.6854430799023135,0.111721508834143,0.0644135,-0.53852749,-0.83268082,-0.2474808592848192,-0.15701470101715023,0.5198655094249006,0.8023960743065304,19.290179614255592
152.2023,67989.6103,7.217356324278024,-6.539430275356757,9.634236395530701,-0.002879513621312658,0.024765791945969073,-0.05645706979056299,-7.019945399117278,-23.91437785007688,17.56696581904625,-163.447205,-164.19891061943346,0.7517056194334657,0.1118427647111265,0.06363994,-0.53760791,-0.833318,-0.2474954194531759,-0.1564949458150196,0.5199478542288865,0.8024397660677263,19.296340565784025
152.2216,67989.63,7.262853909215876,-6.532770692988327,9.604794058467158,0.009095371345275315,0.025706609167672066,-0.03274576690761626,-6.985713926551847,-23.834361486858562,17.639607449993875,-163.503876,-164.16152324864885,0.6576472486488569,0.1118320113084177,0.06401443,-0.53761059,-0.83328903,-0.2475965661854365,-0.15605024362360076,0.5199758543773748,0.8024770231867793,19.253194290031658
152.2434,67989.6502,7.31245961373946,-6.548319276310233,9.598163858620278,0.01603171593046361,0.03203177781610904,-0.02030463700890574,-6.954552727598778,-23.750920777609178,17.734938290388243,-163.499084,-164.11977505690967,0.6206910569096635,0.1118674015425775,0.06417251,-0.53801191,-0.83301306,-0.24774985411440156,-0.15563440870667455,0.5199947490078847,0.8024982253046069,19.22649378356843
152.2674,67989.6712,7.34450587126328,-6.563220284525892,9.624520612609818,0.021220004057004492,0.0368187684776599,-0.018524722404192423,-6.92377736750843,-23.680529562614954,17.83530416745155,-163.301697,-164.07822840712234,0.7765314071223486,0.1122736568404737,0.06334423,-0.53764439,-0.83325905,-0.24790676242610982,-0.15522859060871783,0.5200129095674271,0.8025166015007129,19.229907020111124
152.2826,67989.6912,7.369170987017878,-6.558601267566969,9.664832368517706,0.02750489256196377,0.03383613077891593,-0.022389607276789694,-6.886339165289194,-23.6321758111483,17.92239733641525,-163.044876,-164.04165391601177,0.99677791601178,0.1127772859043448,0.06215699,-0.5369969,-0.83369786,-0.2480282042601288,-0.15484362302711618,0.520024739340833,0.8025457823531505,19.246052702891987
152.3028,67989.7112,7.404989269261538,-6.522947857389633,9.693541004605997,0.03635376675021128,0.023583436512812937,-0.026633714000834197,-6.834890335711624,-23.60972441328215,17.986963212534476,-162.910736,-164.01332525264436,1.10258925264435,0.1126050412022393,0.06107564,-0.53736418,-0.8335644,-0.24809564499310718,-0.15450495572417647,0.5200218803890918,0.8025920592111023,19.316071318433547
152.319,67989.7312,7.459385586819075,-6.454941284091596,9.697716786214734,0.045359014171843536,0.010983723144859469,-0.029310111880052316,-6.766389228024167,-23.618781504961476,18.02417682898571,-162.939957,-163.99359101032957,1.0536340103295743,0.1121044077365174,0.0605858,-0.53770208,-0.83344972,-0.2481111026952375,-0.15422332589841564,0.520002336533393,0.8026541076129844,19.377678322159145
152.342,67989.7512,7.524282520080861,-6.374881805151508,9.67407021098106,0.049450812626325905,0.0010328094969819191,-0.032084338860156165,-6.683505887773287,-23.666191535486327,18.02466530073462,-163.078232,-164.03596382753852,0.9577318275385096,0.1116836745282877,0.06060636,-0.5369879,-0.833965,-0.24780618917766511,-0.1544136953120273,0.5199258503792114,0.8027612430933506,19.400299693202175
152.3631,67989.7722,7.606978561384805,-6.306573684538801,9.62637420185961,0.04703144814031506,-0.0017716503720170704,-0.03630399583464421,-6.595885897636505,-23.747915876620823,17.97604621877691,-163.184372,-164.07877856342347,0.8944065634234732,0.111729824788364,0.06102354,-0.53585589,-0.83465624,-0.24745328986992815,-0.15464302322160348,0.5196687760001046,0.8029923834956251,19.351320808894815
152.382,67989.7923,7.6873130903195195,-6.251425485997249,9.574214637459507,0.04189090865638034,0.006110048733812268,-0.03981961291551836,-6.522674245932845,-23.839043427956582,17.867901602538197,-163.407211,-164.11882583227305,0.7116148322730567,0.1107430704112413,0.06106605,-0.53611571,-0.83461779,-0.24710860408217508,-0.15482827803584193,0.5194325531000232,0.8032156403413758,19.4198067624944
152.4064,67989.8122,7.730294662179123,-6.1939807370976405,9.550120474077817,0.036090011796737764,0.02348166424127312,-0.039502537953784445,-6.483793675312851,-23.906705980515383,17.70060987902302,-163.684875,-164.14659796984884,0.4617229698488359,0.1093986586332335,0.06119693,-0.53723562,-0.8340652,-0.2468209328276366,-0.1549279193008184,0.5191783993010916,0.8034491624479863,19.515524140912017
152.4228,67989.8332,7.715434627041308,-6.125261057718388,9.572298421932501,0.025137988301977512,0.04298661133133615,-0.034689973357107516,-6.482661040607232,-23.93526418025087,17.49446486480419,-163.873245,-164.1550957380569,0.2818507380569031,0.1087136683407664,0.06125249,-0.53681219,-0.83442324,-0.2466344944410215,-0.15491303101971507,0.5188979106166212,0.8036904486988827,19.558105164213135
152.4424,67989.8542,7.656304278216186,-6.068936843907027,9.625680869397318,0.005064577221790595,0.05715459371275308,-0.02658987993561787,-6.498193097625407,-23.93493299392907,17.28498356389473,-164.037689,-164.14387158528376,0.10618258528376145,0.1082464325311261,0.06106095,-0.53502744,-0.83564341,-0.24656939358342722,-0.15478100810014295,0.5186391167716384,0.8039028798516268,19.60286987558139
152.465,67989.874,7.579258754989267,-6.0621391350544,9.680549691783519,-0.018333545502485706,0.06473966918629274,-0.01556493590843554,-6.492817715866827,-23.929891996107695,17.112480664764966,-164.136902,-164.1165145288892,0.020387471110780098,0.1081152150125,0.06116048,-0.53382701,-0.83642048,-0.24662304136991942,-0.15456135272422517,0.5184392451112784,0.8040575929856992,19.602718928301687
152.4923,67989.8943,7.495699647736233,-6.113818773296511,9.72276757899439,-0.03326744911628352,0.06807455778295216,-0.0009353379547534409,-6.4368569360796934,-23.93504786888515,17.013131100502186,-164.209564,-164.07350531900394,0.136058680996058,0.1076204122219509,0.06118771,-0.53483802,-0.83583623,-0.24679872184087584,-0.1542808646403231,0.5182785178413604,0.8041611677068888,19.643799875094267
152.5043,67989.9142,7.411417095173162,-6.201819347091824,9.75207736397514,-0.0342221389205867,0.06612070454091602,0.01623198984865628,-6.330610300935122,-23.941058904416987,17.007182823796306,-164.139267,-164.0135594562391,0.1257075437608819,0.1075393098766215,0.0607851,-0.5355323,-0.8354314,-0.24710362866916977,-0.1539509603350946,0.5181273487316171,0.8042281697421302,19.684126652141032
152.5297,67989.9342,7.350939343165209,-6.304558297102923,9.759882047562897,-0.024508405591956658,0.05527544569741167,0.03255288964002486,-6.200970603883884,-23.925492682703556,17.090883839372506,-163.906845,-163.94191027482282,0.03506527482281285,0.1084406320761535,0.06022227,-0.5343163,-0.83613396,-0.24751256101151206,-0.1536032438964909,0.5179986864060669,0.8042517867481469,19.653632287935558
152.5481,67989.9542,7.346532463195952,-6.408578396414433,9.732178522855433,-0.007733165627995832,0.03698455610954418,0.04572126128623418,-6.0847222414649575,-23.876230513520987,17.236539394376358,-163.678558,-163.87028290943618,0.19172490943617504,0.109363056324602,0.05973884,-0.53321111,-0.83675379,-0.24796698840782425,-0.15330056665075217,0.51792818779458,0.8042149595800457,19.624553542132848
152.5658,67989.9742,7.401587716537058,-6.487490284098961,9.675039264160308,0.015101782579311402,0.019367092951095306,0.05600495178131135,-6.014431636180132,-23.805201898463935,17.401356001188265,-163.581802,-163.81382696550907,0.23202496550905494,0.1094362159854062,0.05940657,-0.53390616,-0.83632457,-0.248387106209424,-0.15314150298001747,0.5179240241962281,0.8041182939681912,19.667899935018678
152.5839,67989.9942,7.4841293355955445,-6.507811079764314,9.619128957825959,0.039526911717980256,0.010274848173599842,0.06363214367654633,-6.006977417407593,-23.745438793501158,17.54520857659432,-163.548264,-163.77860974674178,0.23034574674178998,0.1094383632080617,0.05940666,-0.53458798,-0.83588862,-0.24872084953038087,-0.15318449898928013,0.5179048097765901,0.804019313380321,19.701959197581612
152.6022,67990.0142,7.551845605649952,-6.463636284569716,9.597382785046694,0.056657308568110756,0.011878725996660823,0.06690769833563678,-6.059908728286797,-23.73225095935267,17.646115683379737,-163.645462,-163.75955919265402,0.11409719265401463,0.109525890333022,0.05995516,-0.53375846,-0.83636796,-0.2489718508044304,-0.15338599701093097,0.5178199273942681,0.8039578821190662,19.69896910832624
152.6223,67990.0342,7.568228213659326,-6.386644376547365,9.627938965672161,0.06053964420117745,0.020841707464873193,0.06365655318188834,-6.1529760047536834,-23.777584057335126,17.702600719494065,-163.80162,-163.75803160667382,0.043588393326189134,0.1095089092325432,0.06076567,-0.53293824,-0.83683461,-0.24910713260099737,-0.1537402151109264,0.5176205999968223,0.8039766770273158,19.68799889270389
152.6423,67990.0542,7.5203743795053,-6.310665688617791,9.710148936531265,0.052299965134431,0.029927560657020447,0.05380445964063199,-6.251163288325775,-23.856742071180328,17.724623481508285,-163.894089,-163.721820553919,0.17226844608100578,0.109671461499505,0.06163883,-0.53277344,-0.8368544,-0.24932757101930245,-0.15387826699102455,0.5171195391976252,0.804204341854413,19.646671264751824
152.6635,67990.0742,7.410521512121026,-6.2370844468753575,9.821057058334668,0.036864020777409016,0.030904340548813754,0.04080976225651642,-6.320462364094464,-23.919765427552235,17.72472404788132,-163.742096,-163.67258750648566,0.0695084935143484,0.1103656612041291,0.06148225,-0.53214449,-0.83717477,-0.24959510012576008,-0.15382666475346193,0.5167113035099998,0.8043936051641849,19.61376717032062
152.6864,67990.0943,7.272996789010662,-6.165252621791801,9.92062166392294,0.018901581811986087,0.019869548181329785,0.030505409965205954,-6.349930071065616,-23.918251012603537,17.715678404702913,-163.597961,-163.62902856836178,0.031067568361777376,0.1107881235389384,0.06096723,-0.53163016,-0.83748335,-0.24982906913019445,-0.15373482122172843,0.5164123105658803,0.8045305254976175,19.62404662255102
152.7036,67990.1142,7.155576674954108,-6.099448048595882,9.973480044211714,0.0006021036583048617,0.0002803653117549286,0.0278397156544442,-6.356304195017998,-23.830912318123467,17.708692730352737,-163.516953,-163.59662175668123,0.07966875668122952,0.110848175771257,0.06045698,-0.53155309,-0.83756131,-0.25002202061783096,-0.1536821661553268,0.5162187687800687,0.8046048494579021,19.666324407591123
152.7229,67990.1342,7.092502218266029,-6.057770510158035,9.96713100867294,-0.01844588644574638,-0.02040184745797823,0.03327207976865882,-6.370716789338113,-23.671014545114414,17.710703710030536,-163.572937,-163.5743096667482,0.0013726667482103494,0.1104687558284079,0.06018547,-0.53140175,-0.83772701,-0.25019895533171677,-0.1537015075636223,0.5161245043852049,0.8046066276738678,19.739517949578676
152.7429,67990.1543,7.092330633085146,-6.071339364988167,9.912306956858911,-0.03790529578027227,-0.03613357412803516,0.041987852188443364,-6.420274671403643,-23.4715081764916,17.721030672656394,-163.654037,-163.55783488097103,0.09620211902895903,0.1104834826949983,0.06046714,-0.53042603,-0.83832294,-0.2503879979926421,-0.1537780128279322,0.5161237883898825,0.8045336588919104,19.748317202845403
152.7665,67990.1753,7.139995581222329,-6.16033167137675,9.832699336293228,-0.053180897700983346,-0.0449112028539932,0.04737971430141239,-6.512545368835523,-23.270641632122057,17.727774120303852,-163.658981,-163.5424942684971,0.11648673150290278,0.1108423485414754,0.0608784,-0.5297758,-0.8386569,-0.2506008261971171,-0.15386403401859391,0.5162032586419478,0.8043999507162352,19.71824102297622
152.7903,67990.1952,7.209603839225487,-6.303742017108654,9.751177628155553,-0.05840562202964109,-0.04858831346954016,0.045188627267493675,-6.634085951796339,-23.107399107686135,17.71498013341412,-163.511459,-163.524587952409,0.013128952409005024,0.1113464168817609,0.06088825,-0.53052133,-0.83811796,-0.2508339325148042,-0.15389785486796886,0.5163535353980959,0.8042243561644248,19.691635564285534
152.8082,67990.2162,7.281052742193165,-6.446421814709193,9.678361354645588,-0.053278829832286614,-0.05088470893627652,0.03483434953501783,-6.759825743787553,-23.016452051840083,17.678069330426446,-163.258926,-163.5076959801332,0.24876998013320417,0.1121508587524103,0.06064515,-0.53128088,-0.837547,-0.25105627540906383,-0.153855099725921,0.5166141338355863,0.8039957659013895,19.646870975963473
152.8252,67990.2372,7.347685033609113,-6.547071643403591,9.61335286359833,-0.04350777908811226,-0.05434202468726541,0.018494513226685022,-6.859634963120169,-23.02346907779161,17.627819820023493,-163.179184,-163.5078392186599,0.3286552186599181,0.112378592233405,0.06052866,-0.53151995,-0.8373732,-0.25117335572048094,-0.1538306130606249,0.5169790945447333,0.8037292477353382,19.643171382612238
152.8463,67990.2572,7.414801655381271,-6.60556467053377,9.553620185272127,-0.03374335393014254,-0.0585371483514257,-0.0007952605505453965,-6.905921628263943,-23.134421723079722,17.580053731113903,-163.251343,-163.5288474867874,0.27750448678742146,0.1122055020067358,0.06078968,-0.53159434,-0.83733028,-0.2511457435455651,-0.15386079519992055,0.5173795846218433,0.8034743534276139,19.643948414223487
152.8664,67990.2782,7.487592584218332,-6.637661718927137,9.500534252398925,-0.022421019966907492,-0.06031754495792687,-0.020438251788612263,-6.885577899351694,-23.322577096935984,17.543924592231242,-163.238617,-163.5673542564947,0.32873725649469066,0.1122965341479698,0.06088215,-0.53169483,-0.83724755,-0.2509803420160362,-0.15393228475703383,0.5177711891676352,0.8032600545893751,19.61895629174676
152.8861,67990.2982,7.558923574725885,-6.636031440159211,9.461555094822494,-0.004990861929863722,-0.055362695076015586,-0.03775889326161734,-6.808184056606535,-23.54038726120743,17.51696843297315,-163.205093,-163.61649794352377,0.4114049435237632,0.1121408013715647,0.06079756,-0.53287137,-0.83652627,-0.2507066085351392,-0.15402032670577406,0.518102464600241,0.8031150425520688,19.613862105274073
152.9062,67990.3183,7.604510525516135,-6.569433528479413,9.452049867553189,0.01774229493229753,-0.041775244762502516,-0.04961009534959908,-6.706106133587838,-23.750682518657833,17.4897088515115,-163.25679,-163.66836794391946,0.4115779439194682,0.1115483624727076,0.0608051,-0.53462207,-0.83548725,-0.2503684047817289,-0.15410547812223468,0.5183278341471531,0.8030587897832207,19.63661347029977
152.9286,67990.3382,7.597566300281226,-6.424730128780689,9.486317430642359,0.035909092970049114,-0.02342088879096097,-0.053750536938029406,-6.620820782793924,-23.941137630802768,17.45852178831873,-163.447586,-163.72393067944927,0.27634467944926655,0.1104597912698429,0.0607805,-0.53579992,-0.83487892,-0.24997557678701504,-0.15424074790211534,0.5184187158901411,0.8030965307554333,19.709936089344282
152.9552,67990.3582,7.541967244427889,-6.245863662570524,9.561327876430209,0.03711695165372157,-0.008148481071647036,-0.05053340416921143,-6.580224186574578,-24.10943383247813,17.432746814874317,-163.692856,-163.7503377379252,0.05748173792520106,0.1093991008760262,0.06057777,-0.53522021,-0.83540499,-0.24965662006377742,-0.1542944151317576,0.5181127400253762,0.80338284406681,19.7972394575014
152.967,67990.3783,7.4633478232516435,-6.1014785122844595,9.65254738955701,0.01795843256591559,-0.0021907957436568745,-0.042419611284607486,-6.590049691853914,-24.237148865182238,17.424152419838958,-163.92627,-163.75915136692984,0.16711863307014596,0.108800947900166,0.06080771,-0.53388983,-0.83631718,-0.24945567452534845,-0.15423529001278816,0.5178655957926391,0.8036159321816047,19.819074543782794
152.9866,67990.3982,7.3943179071546945,-6.0542182690756094,9.726236468957824,-0.011145656514419637,-0.0066021444753044806,-0.03163776902667035,-6.644490212273567,-24.28087967229575,17.435232609332136,-164.081253,-163.76253181163105,0.31872118836895424,0.1084332096575345,0.06096897,-0.5328418,-0.83702129,-0.24933207795802206,-0.15414956935214602,0.5177371769230383,0.8037534701644811,19.8295260156083
153.0122,67990.4182,7.355677116359051,-6.105709483195007,9.756010216642919,-0.03376458695170229,-0.01860674536498337,-0.018719799897821448,-6.734897928134494,-24.197195551689987,17.46248682108999,-164.014771,-163.76434539893182,0.2504256010681729,0.1083190400460658,0.06053066,-0.53353012,-0.83662933,-0.24926973694539648,-0.15408142343381578,0.5177127101167541,0.8038016316102797,19.855025863667617
153.0334,67990.4392,7.3549931841929155,-6.209073402204476,9.730533795506444,-0.04085265576332655,-0.034528866440156146,-0.003664252853040364,-6.846897802217054,-23.98372828843333,17.50469494889115,-163.890381,-163.76501300442686,0.1253679955731286,0.1081866924983168,0.05985799,-0.5348205,-0.83587062,-0.24926243975551488,-0.15406003438424418,0.5177414754671945,0.8037894665356757,19.905011217940494
153.0668,67990.4592,7.396298780417724,-6.325287203602896,9.652743230084091,-0.03518698589757205,-0.05078797680095039,0.012025436496936402,-6.959599197018969,-23.696123969190552,17.566816021582262,-163.916687,-163.7613160277137,0.15537097228630614,0.1080135754376858,0.05975658,-0.53480422,-0.83591068,-0.24932385784874042,-0.1540698787248365,0.5178046024219316,0.803727864446543,19.935166039571982
153.0828,67990.4792,7.477968711253627,-6.445633543003439,9.536804548852452,-0.023944237884978344,-0.06326321706288718,0.02481467894604955,-7.0554626483479765,-23.421261059054274,17.65541373155717,-164.030029,-163.77550698735757,0.2545220126424397,0.1079976586623936,0.06048524,-0.53466803,-0.83594745,-0.24938512203501395,-0.15418939958853428,0.51814677279003,0.8034653768578863,19.905553637447458
153.1011,67990.499,7.593040261808165,-6.580614622370071,9.405446442895748,-0.010999145487669048,-0.06754088568265147,0.030918566585615363,-7.131070133774092,-23.22970527397798,17.765137604039513,-164.066177,-163.8150244142759,0.2511525857240997,0.1081850880400877,0.06111576,-0.53489095,-0.83573472,-0.24933374936875285,-0.15453841430019266,0.5184595621570653,0.8032124515588676,19.86556912494325
153.1108,67990.5193,7.722504899232459,-6.711853047421657,9.290219128443898,0.004497532609789025,-0.0603629451869387,0.029969387550255525,-7.197715109622448,-23.14653542401099,17.873489835192927,-164.043732,-163.85550243764104,0.18822956235896982,0.1090243730294532,0.06237331,-0.53504622,-0.8354333,-0.24926037964493558,-0.15491401709886246,0.518693987646877,0.8030114928346526,19.72224818133269
153.1492,67990.5392,7.826165690133076,-6.810507466765814,9.230938533033825,0.025737999057000173,-0.04222003125271723,0.02650947752984717,-7.268394908097061,-23.155138132453178,17.95388065721753,-164.255096,-163.88822265718684,0.3668733428131645,0.1085312845076232,0.06345277,-0.53632802,-0.83459389,-0.24919482785916613,-0.15524804405610224,0.5188195235977667,0.8028862214029964,19.714230460582215
153.1507,67990.5592,7.8679780683901805,-6.858131544500605,9.256445468583518,0.053288635744776144,-0.019117116528947053,0.025073896974773635,-7.341603988633115,-23.22061604560409,17.99060918134747,-164.443024,-163.90820757062016,0.5348164293798447,0.1076431291266297,0.06389551,-0.53821814,-0.83345759,-0.24916062803850814,-0.15552210788426174,0.5188062411816138,0.8028523771564094,19.784927686551303
153.173,67990.5792,7.847368558095341,-6.850520572820351,9.355524809449223,0.0806935208163517,0.0011247609561260506,0.02343426691920638,-7.401567262761463,-23.311188917404543,17.980619918680475,-164.324066,-163.91639287876438,0.40767312123560373,0.107699677646378,0.06342518,-0.53903812,-0.83295614,-0.24915374429676077,-0.1557405704914674,0.5186602240653688,0.8029065066235035,19.822740114500018
153.1898,67990.5992,7.7952588962525775,-6.793735903176628,9.480577019064885,0.09801416185057404,0.015758114903535684,0.015112038828257558,-7.434497075116102,-23.406643608002135,17.9272946228304,-164.207214,-163.91815282620388,0.28906117379611374,0.1089219645090168,0.06459017,-0.53902274,-0.8327176,-0.2491407169615629,-0.15589590825273536,0.5184339436061985,0.8030265344674845,19.640115072624393
153.2066,67990.6192,7.738159808171147,-6.70615615795402,9.588320792939532,0.10219187634352644,0.028423308674771306,-0.0002336657029120611,-7.4397359912174315,-23.496708658044206,17.840593096610718,-164.301956,-163.91738430551788,0.38457169448210493,0.1095208052106879,0.06594482,-0.53819335,-0.83306926,-0.24909580403910916,-0.15596559625507533,0.5181867598174794,0.8031864634969708,19.49671244009552
153.227,67990.6392,7.676892874800869,-6.6113108680020165,9.668828039544675,0.10109510160211972,0.043631192196175665,-0.013939341852562834,-7.425991228663186,-23.57173891489014,17.743595491599248,-164.536819,-163.91207864775092,0.6247403522490913,0.1087857826279029,0.06639943,-0.53830653,-0.83305633,-0.2490363503947944,-0.1559369912263156,0.5179354321798457,0.803372540632303,19.53225815077158
153.2468,67990.6592,7.600272430598235,-6.516624348770259,9.734193014492675,0.1034849634991138,0.0612026626458426,-0.018150739753197413,-7.40302922164841,-23.616940932427344,17.669223953464186,-164.589737,-163.89576077878752,0.6939762212124947,0.1078375032529475,0.06560718,-0.53955686,-0.83243328,-0.24901480823515226,-0.155812489489111,0.5176601435403416,0.8035807795042194,19.665786989891842
153.2684,67990.6792,7.5152356593489795,-6.415678730522485,9.789563244703443,0.10746059215353142,0.07576613782798997,-0.01409973350703671,-7.377947554340682,-23.622931272491332,17.644023558532297,-164.470703,-163.84442249609174,0.626280503908248,0.108166897939743,0.06537677,-0.53971601,-0.83230549,-0.24916544149072825,-0.15545659744219958,0.5173396676677362,0.8038093662902048,19.641525987517824
153.2923,67990.6992,7.444433550142975,-6.331091412065126,9.82368285954216,0.10449692413944801,0.08130620359368629,-0.008439464650566485,-7.353969196750839,-23.600417008236978,17.673144725789662,-164.461365,-163.7741343383796,0.68723066162039,0.1086715953311105,0.06545567,-0.5374822,-0.83367795,-0.2493549277157597,-0.15509260299585806,0.5166667229723797,0.8042536303261675,19.580281599524973
153.3093,67990.7193,7.408637694278189,-6.287207934511864,9.826367479856012,0.09300795098725956,0.07617879673298496,-0.005844999897049689,-7.332597707408593,-23.582824630659772,17.737058466361454,-164.449432,-163.70872833750008,0.740703662499925,0.1091347289370531,0.06546868,-0.53530294,-0.8350175,-0.24953491381977008,-0.1547655568698929,0.5160305028632692,0.8046691676126242,19.53066602978836
153.3329,67990.7392,7.405804500930188,-6.2861820829857,9.805595426863817,0.08089037339460499,0.06340098117318538,-0.005087750615211047,-7.3203590332675645,-23.61211172837798,17.804015337395423,-164.310822,-163.6504262176501,0.6603957823498945,0.1097579957141773,0.06538017,-0.53486049,-0.83522624,-0.24969508454035585,-0.15447525240261287,0.5154587211261394,0.8050416560442933,19.472907765321494
153.3506,67990.7602,7.414793122975805,-6.285468987196905,9.779132528213363,0.07427169284453519,0.046554879325349,0.0007980062020053916,-7.32934974061909,-23.710392383454746,17.84670497738154,-164.153854,-163.6009884067276,0.5528655932724007,0.1101894845474977,0.06511244,-0.53528464,-0.83491856,-0.24983512069366184,-0.15426808553782653,0.5149254505146849,0.8053791347339003,19.448786634142902
153.3723,67990.7812,7.428531791954228,-6.253393446087282,9.753073475891602,0.06961917078283288,0.027664040208088457,0.019500158766758372,-7.367085560697767,-23.86091732614273,17.84608291118731,-164.115707,-163.56135181533293,0.5543551846670596,0.1099055088036316,0.06419498,-0.53467548,-0.83541721,-0.24997812759612756,-0.15422208976940785,0.5144023066692106,0.8056778200025655,19.544868773634462
153.3898,67990.8012,7.463613331573735,-6.2184983216555185,9.718605842505594,0.05854579112279444,0.00916061647036151,0.05091704624017554,-7.424993877308631,-24.023963287555862,17.78948920216391,-164.282272,-163.52952235107202,0.7527496489279883,0.1092707765902415,0.06392322,-0.53334796,-0.83636934,-0.25016999491694075,-0.1543782705714049,0.513907411352879,0.8059041480072074,19.652633045257506
153.4092,67990.8213,7.53219245004783,-6.240905135836169,9.66775298716206,0.03637888353233386,-0.005542929636148823,0.08325767183524448,-7.473837161906183,-24.171988855841494,17.676504102402465,-164.40863,-163.50833107138428,0.9002989286157117,0.1092526208378335,0.06455763,-0.53258306,-0.83681029,-0.25040911892146583,-0.15474700767490984,0.513493034395377,0.8060232877554251,19.662964227694392
